AÑO,MES,DEPARTAMENTO,PROVINCIA,DISTRITO,PRODUCTO,SIEMBRA,COSECHA,PRODUCCION,PRECIO_CHACRA
2022,12,AMAZONAS,LUYA,LUYA VIEJO,Yungay,2.0,0.0,0.0,0.0
2023,6,AMAZONAS,LUYA,SAN CRISTOBAL,Canchan-INIA,0.0,1.0,16.0,1.1
2023,4,AMAZONAS,CHACHAPOYAS,SOLOCO,Amarilis-INIA,0.0,1.0,17.3,1.0
2023,2,AMAZONAS,LUYA,SAN JERONIMO,Huayro,1.0,1.0,20.0,2.0
2023,5,APURIMAC,COTABAMBAS,HAQUIRA,Canchan-INIA,0.0,10.0,200.0,1.0
2023,3,APURIMAC,GRAU,HUAYLLATI,Canchan-INIA,0.0,0.0,0.0,0.0
2023,8,AMAZONAS,LUYA,LONGUITA,Amarilis-INIA,0.0,3.0,60.0,1.1
2015,5,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,Yungay,3.0,0.0,0.0,0.0
2015,8,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,Yungay,2.0,5.0,75.0,1.2
2015,11,AMAZONAS,LUYA,LONGUITA,Canchan-INIA,2.0,0.0,0.0,0.0
2015,7,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Huayro,0.0,9.0,172.8,0.85
2015,1,HUANCAVELICA,HUAYTARA,CORDOVA,Yungay,0.0,0.0,0.0,0.0
2016,4,AMAZONAS,CHACHAPOYAS,OLLEROS,Yungay,4.0,3.0,54.0,0.7
2016,3,AMAZONAS,LUYA,LUYA VIEJO,Canchan-INIA,1.0,1.0,19.0,0.8
2016,3,AMAZONAS,LUYA,LAMUD,Huayro,7.0,4.0,72.4,0.95
2016,9,HUANCAVELICA,TAYACAJA,PAZOS,Yungay,60.0,0.0,0.0,0.0
2017,3,AMAZONAS,LUYA,CONILA,Yungay,0.0,27.0,491.4,0.7
2017,1,AMAZONAS,LUYA,INGUILPATA,Huayro,1.0,0.0,0.0,0.0
2017,8,AMAZONAS,LUYA,SAN CRISTOBAL,Huayro,0.0,3.0,57.75,1.1
2017,10,HUANCAVELICA,TAYACAJA,SURCUBAMBA,Canchan-INIA,0.0,50.0,625.0,0.4
2017,11,HUANCAVELICA,TAYACAJA,ACRAQUIA,Canchan-INIA,20.0,0.0,0.0,0.0
2017,11,HUANCAVELICA,HUAYTARA,TAMBO,Yungay,14.0,0.0,0.0,0.0
2018,12,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,Huayro,0.0,2.0,32.0,1.76
2018,6,HUANCAVELICA,HUAYTARA,TAMBO,Canchan-INIA,0.0,5.0,55.0,0.55
2018,2,HUANCAVELICA,TAYACAJA,ACOSTAMBO,Canchan-INIA,0.0,45.0,585.0,0.55
2018,10,HUANCAVELICA,HUAYTARA,CORDOVA,Canchan-INIA,15.0,0.0,0.0,0.0
2019,4,AMAZONAS,LUYA,COCABAMBA,Huayro,3.0,4.0,82.0,1.1
2019,5,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,Amarilis-INIA,3.0,0.0,0.0,0.0
2019,5,APURIMAC,GRAU,MAMARA,Canchan-INIA,0.0,7.0,84.0,1.5
2020,9,AMAZONAS,LUYA,SANTO TOMAS,Canchan-INIA,0.0,9.0,180.0,1.1
2020,3,AMAZONAS,CHACHAPOYAS,OLLEROS,Amarilis-INIA,2.0,3.0,48.0,1.6
2020,11,AMAZONAS,CHACHAPOYAS,CHILIQUIN,Amarilis-INIA,0.0,0.0,0.0,0.0
2021,3,LIMA,HUAROCHIRI,LANGA,Yungay,0.0,0.0,0.0,0.0
2021,3,AMAZONAS,LUYA,MARIA,Yungay,0.0,2.0,44.0,0.7
2021,4,AMAZONAS,CHACHAPOYAS,OLLEROS,Amarilis-INIA,1.0,2.0,37.0,0.62
2021,2,AMAZONAS,CHACHAPOYAS,QUINJALCA,Yungay,0.0,0.0,0.0,0.0
2021,1,AMAZONAS,LUYA,COLCAMAR,Yungay,0.0,0.0,0.0,0.0
2021,3,AMAZONAS,CHACHAPOYAS,GRANADA,Yungay,2.0,2.0,35.0,0.55
2022,1,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,Amarilis-INIA,0.0,2.0,34.0,1.3
2022,3,AMAZONAS,LUYA,LONGUITA,Huayro,21.0,10.0,200.0,1.6
2022,4,APURIMAC,GRAU,CHUQUIBAMBILLA,Canchan-INIA,0.0,0.0,0.0,0.0
2022,5,APURIMAC,GRAU,SANTA ROSA,Canchan-INIA,0.0,4.0,48.0,2.5
2022,5,AMAZONAS,CHACHAPOYAS,OLLEROS,Yungay,0.0,0.0,0.0,0.0
2022,12,AMAZONAS,LUYA,SANTA CATALINA,Yungay,2.0,0.0,0.0,0.0
2023,1,AMAZONAS,LUYA,SANTO TOMAS,Canchan-INIA,2.0,0.0,0.0,0.0
2023,7,AMAZONAS,LUYA,SANTO TOMAS,Huayro,0.0,3.0,54.0,1.5
2023,8,AMAZONAS,CHACHAPOYAS,QUINJALCA,Yungay,0.0,3.0,51.6,0.8
2023,9,AMAZONAS,LUYA,MARIA,Huayro,1.0,0.0,0.0,0.0
2015,12,AMAZONAS,CHACHAPOYAS,BALSAS,Yungay,0.0,0.0,0.0,0.0
2015,1,AMAZONAS,LUYA,CONILA,Canchan-INIA,8.0,0.0,0.0,0.0
2015,4,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,Yungay,0.0,2.0,21.0,0.45
2015,4,HUANCAVELICA,TAYACAJA,SALCAHUASI,Perricholi,0.0,0.0,0.0,0.0
2015,1,HUANCAVELICA,HUAYTARA,HUAYTARA,Yungay,0.0,0.0,0.0,0.0
2015,2,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,Perricholi,0.0,9.0,99.0,1.5
2015,11,HUANCAVELICA,TAYACAJA,AHUAYCHA,Yungay,15.0,0.0,0.0,0.0
2015,11,HUANCAVELICA,HUAYTARA,TAMBO,Perricholi,0.0,0.0,0.0,0.0
2016,3,AMAZONAS,CHACHAPOYAS,OLLEROS,Huayro,2.0,4.0,68.0,0.8
2016,11,AMAZONAS,LUYA,TRITA,Canchan-INIA,2.0,0.0,0.0,0.0
2016,4,AMAZONAS,LUYA,SANTA CATALINA,Amarilis-INIA,0.0,0.0,0.0,0.0
2016,12,AMAZONAS,LUYA,LONGUITA,Yungay,4.0,0.0,0.0,0.0
2016,4,HUANCAVELICA,HUAYTARA,HUAYTARA,Canchan-INIA,0.0,2.0,21.0,0.5
2016,5,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,Canchan-INIA,0.0,23.0,240.0,0.5
2016,6,HUANCAVELICA,TAYACAJA,SALCABAMBA,Perricholi,0.0,28.0,306.0,0.5
2016,6,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,Canchan-INIA,0.0,8.0,110.4,0.6
2017,10,AMAZONAS,LUYA,LAMUD,Yungay,12.0,0.0,0.0,0.0
2017,8,AMAZONAS,CHACHAPOYAS,CHILIQUIN,Huayro,5.0,6.0,108.0,1.0
2017,9,AMAZONAS,CHACHAPOYAS,CHILIQUIN,Amarilis-INIA,1.0,1.0,16.5,0.95
2017,3,AMAZONAS,LUYA,LONGUITA,Yungay,0.0,5.0,92.5,0.7
2017,8,HUANCAVELICA,TAYACAJA,SURCUBAMBA,Canchan-INIA,0.0,0.0,0.0,0.0
2017,3,HUANCAVELICA,HUAYTARA,CORDOVA,Canchan-INIA,0.0,0.0,0.0,0.0
2017,8,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,Canchan-INIA,0.0,0.0,0.0,0.0
2017,12,HUANCAVELICA,TAYACAJA,ROBLE,Yungay,0.0,0.0,0.0,0.0
2017,1,HUANCAVELICA,HUAYTARA,LARAMARCA,Canchan-INIA,0.0,0.0,0.0,0.0
2017,5,HUANCAVELICA,TAYACAJA,HUARIBAMBA,Perricholi,2.0,8.0,90.0,0.4
2017,8,HUANCAVELICA,TAYACAJA,HUARIBAMBA,Perricholi,0.0,1.0,12.0,0.45
2017,2,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,Perricholi,0.0,0.0,0.0,0.0
2018,5,AMAZONAS,LUYA,TRITA,Huayro,10.0,25.0,550.0,1.05
2018,4,AMAZONAS,LUYA,SANTA CATALINA,Yungay,0.0,4.0,90.0,0.75
2018,4,AMAZONAS,CHACHAPOYAS,CHETO,Amarilis-INIA,0.0,0.0,0.0,0.0
2018,11,APURIMAC,GRAU,SANTA ROSA,Canchan-INIA,0.0,0.0,0.0,0.0
2018,10,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,Yungay,35.0,0.0,0.0,0.0
2019,1,AMAZONAS,LUYA,TRITA,Yungay,0.0,0.0,0.0,0.0
2019,8,AMAZONAS,LUYA,CAMPORREDONDO,Amarilis-INIA,0.0,3.0,62.1,1.15
2019,4,AMAZONAS,CHACHAPOYAS,BALSAS,Yungay,4.0,0.0,0.0,0.0
2019,12,AMAZONAS,CHACHAPOYAS,LA JALCA,Yungay,0.0,0.0,0.0,0.0
2019,3,AMAZONAS,CHACHAPOYAS,LA JALCA,Yungay,5.0,0.0,0.0,0.0
2019,1,AMAZONAS,CHACHAPOYAS,MAGDALENA,Yungay,0.0,7.0,126.0,1.8
2019,8,HUANCAVELICA,HUAYTARA,LARAMARCA,Canchan-INIA,0.0,0.0,0.0,0.0
2019,1,HUANCAVELICA,ACOBAMBA,ANDABAMBA,Canchan-INIA,0.0,0.0,0.0,0.0
2019,3,HUANCAVELICA,ACOBAMBA,POMACOCHA,Amarilis-INIA,0.0,0.0,0.0,0.0
2020,6,AMAZONAS,LUYA,LONYA CHICO,Huayro,0.0,0.0,0.0,0.0
2020,3,AMAZONAS,LUYA,LUYA,Huayro,10.0,5.0,100.0,1.8
2020,11,AMAZONAS,LUYA,LUYA VIEJO,Amarilis-INIA,0.0,0.0,0.0,0.0
2021,4,LIMA,HUAROCHIRI,MARIATANA,Yungay,0.0,5.0,40.0,1.2
2021,4,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,Yungay,1.0,0.0,0.0,0.0
2022,3,AMAZONAS,CHACHAPOYAS,MARISCAL CASTILLA,Yungay,2.0,5.0,87.5,1.3
2022,3,AMAZONAS,LUYA,LUYA,Canchan-INIA,5.0,3.0,60.0,1.4
2022,1,AMAZONAS,LUYA,LUYA VIEJO,Canchan-INIA,0.0,1.0,19.5,1.4
2022,5,AMAZONAS,LUYA,INGUILPATA,Huayro,1.0,2.0,40.0,1.55
2022,7,AMAZONAS,LUYA,LAMUD,Yungay,0.0,0.0,0.0,0.0
2022,5,AMAZONAS,CHACHAPOYAS,QUINJALCA,Amarilis-INIA,0.0,0.0,0.0,0.0
2022,11,AMAZONAS,LUYA,CONILA,Canchan-INIA,10.0,0.0,0.0,0.0
2023,2,LIMA,YAUYOS,CATAHUASI,Canchan-INIA,0.0,0.0,0.0,0.0
2023,10,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,Yungay,8.0,7.0,126.0,1.5
2023,9,AMAZONAS,CHACHAPOYAS,GRANADA,Amarilis-INIA,0.0,0.0,0.0,0.0
2015,3,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,Yungay,2.0,0.0,0.0,0.0
2015,6,AMAZONAS,CHACHAPOYAS,SOLOCO,Huayro,20.0,6.0,102.0,1.0
2015,5,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Yungay,0.0,7.0,139.16,0.85
2015,10,HUANCAVELICA,TAYACAJA,HUARIBAMBA,Canchan-INIA,27.0,4.0,52.3,0.7
2015,2,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,Yungay,0.0,0.0,0.0,0.0
2015,3,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,Canchan-INIA,0.0,0.0,0.0,0.0
2015,1,HUANCAVELICA,TAYACAJA,SALCAHUASI,Canchan-INIA,0.0,0.0,0.0,0.0
2015,9,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,Yungay,0.0,0.0,0.0,0.0
2015,10,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,Canchan-INIA,13.0,0.0,0.0,0.0
2015,1,HUANCAVELICA,TAYACAJA,COLCABAMBA,Canchan-INIA,0.0,51.0,561.0,0.8
2015,5,HUANCAVELICA,HUAYTARA,SAN ISIDRO,Canchan-INIA,0.0,8.0,84.0,0.5
2016,9,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,Huayro,0.0,7.0,105.0,1.3
2016,12,AMAZONAS,CHACHAPOYAS,ASUNCION,Amarilis-INIA,2.0,0.0,0.0,0.0
2016,10,AMAZONAS,CHACHAPOYAS,MAGDALENA,Yungay,1.5,2.0,31.0,1.78
2016,8,AMAZONAS,CHACHAPOYAS,CHILIQUIN,Yungay,0.0,0.0,0.0,0.0
2016,6,AMAZONAS,CHACHAPOYAS,CHETO,Amarilis-INIA,0.0,0.0,0.0,0.0
2016,11,AMAZONAS,LUYA,SANTO TOMAS,Yungay,6.0,0.0,0.0,0.0
2016,5,AMAZONAS,LUYA,LUYA,Huayro,8.0,20.0,380.0,0.8
2016,1,HUANCAVELICA,HUAYTARA,AYAVI,Yungay,0.0,0.0,0.0,0.0
2016,8,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,Perricholi,0.0,0.0,0.0,0.0
2016,3,HUANCAVELICA,TAYACAJA,HUARIBAMBA,Canchan-INIA,0.0,12.0,123.0,0.5
2016,12,HUANCAVELICA,TAYACAJA,HUARIBAMBA,Yungay,0.0,5.0,60.0,0.7
2016,5,HUANCAVELICA,TAYACAJA,PAZOS,Yungay,0.0,52.0,648.0,0.5
2016,5,HUANCAVELICA,TAYACAJA,SURCUBAMBA,Canchan-INIA,0.0,0.0,0.0,0.0
2017,5,AMAZONAS,CHACHAPOYAS,SAN ISIDRO DE MAINO,Huayro,3.0,1.0,15.6,0.75
2017,4,AMAZONAS,LUYA,COLCAMAR,Yungay,0.0,15.0,291.75,0.8
2017,5,AMAZONAS,CHACHAPOYAS,CHILIQUIN,Huayro,8.0,4.0,70.4,0.85
2017,1,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,Yungay,0.0,0.0,0.0,0.0
2017,10,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,Canchan-INIA,25.0,0.0,0.0,0.0
2017,5,HUANCAVELICA,TAYACAJA,SALCAHUASI,Canchan-INIA,47.0,0.0,0.0,0.0
2018,12,AMAZONAS,LUYA,CONILA,Huayro,10.0,0.0,0.0,0.0
2018,7,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,Huayro,0.0,0.0,0.0,0.0
2018,2,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,Huayro,2.0,0.0,0.0,0.0
2018,1,AMAZONAS,CHACHAPOYAS,MAGDALENA,Huayro,1.0,0.0,0.0,0.0
2018,1,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,Canchan-INIA,0.0,0.0,0.0,0.0
2019,1,AMAZONAS,LUYA,SANTO TOMAS,Canchan-INIA,5.0,0.0,0.0,0.0
2019,12,AMAZONAS,LUYA,COLCAMAR,Yungay,15.0,0.0,0.0,0.0
2019,7,AMAZONAS,LUYA,LAMUD,Huayro,0.0,3.0,63.9,1.25
2019,6,AMAZONAS,CHACHAPOYAS,GRANADA,Amarilis-INIA,0.0,0.0,0.0,0.0
2019,2,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,Huayro,2.0,0.0,0.0,0.0
2019,5,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,Canchan-INIA,0.0,0.0,0.0,0.0
2020,1,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,Yungay,2.0,0.0,0.0,0.0
2020,11,LIMA,CAÑETE,QUILMANA,UNICA,0.0,35.0,857.5,0.45
2020,9,LIMA,YAUYOS,CACRA,Canchan-INIA,2.0,0.0,0.0,0.0
2020,4,HUANCAVELICA,TAYACAJA,COLCABAMBA,Yungay,0.0,285.0,4275.0,0.4
2021,4,AMAZONAS,LUYA,SANTO TOMAS,Canchan-INIA,0.0,9.0,180.0,0.72
2021,1,AMAZONAS,LUYA,LONGUITA,Yungay,4.0,0.0,0.0,0.0
2021,5,AMAZONAS,LUYA,LONGUITA,Yungay,0.0,5.0,110.0,0.7
2021,8,AMAZONAS,CHACHAPOYAS,MAGDALENA,Huayro,5.0,10.0,174.0,1.4
2022,2,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Huayro,14.0,2.0,40.0,1.45
2021,12,APURIMAC,GRAU,MICAELA BASTIDAS,Canchan-INIA,0.0,0.0,0.0,0.0
2022,8,AMAZONAS,CHACHAPOYAS,SOLOCO,Yungay,2.0,0.0,0.0,0.0
2022,7,AMAZONAS,LUYA,CONILA,Amarilis-INIA,0.0,2.0,32.0,1.9
2022,5,AMAZONAS,LUYA,LONYA CHICO,Canchan-INIA,2.0,1.0,18.0,1.46
2022,10,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,Yungay,9.0,21.0,361.2,2.5
2022,11,APURIMAC,GRAU,PATAYPAMPA,Canchan-INIA,5.0,0.0,0.0,0.0
2023,2,AMAZONAS,CHACHAPOYAS,LEVANTO,Huayro,22.0,20.0,359.0,1.8
2023,2,LIMA,YAUYOS,CACRA,Canchan-INIA,0.0,1.0,9.8,2.0
2023,7,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,Huayro,0.0,2.0,35.0,0.78
2015,12,AMAZONAS,CHACHAPOYAS,LEVANTO,Yungay,0.0,0.0,0.0,0.0
2015,3,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,Yungay,0.0,0.0,0.0,0.0
2015,2,AMAZONAS,LUYA,LONYA CHICO,Yungay,0.0,0.0,0.0,0.0
2015,4,AMAZONAS,LUYA,LONYA CHICO,Yungay,0.0,3.0,56.4,0.95
2015,7,AMAZONAS,LUYA,LONYA CHICO,Huayro,0.0,3.0,55.8,0.95
2015,7,AMAZONAS,LUYA,TRITA,Amarilis-INIA,0.0,0.0,0.0,0.0
2015,4,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,Canchan-INIA,0.0,16.0,170.0,0.45
2015,12,HUANCAVELICA,HUAYTARA,LARAMARCA,Canchan-INIA,18.0,0.0,0.0,0.0
2016,4,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,Huayro,10.0,0.0,0.0,0.0
2016,1,AMAZONAS,LUYA,LUYA VIEJO,Yungay,0.0,0.0,0.0,0.0
2016,12,AMAZONAS,LUYA,MARIA,Yungay,2.0,0.0,0.0,0.0
2016,4,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,Yungay,0.0,2.0,21.0,0.4
2017,1,AMAZONAS,LUYA,LONYA CHICO,Yungay,0.0,0.0,0.0,0.0
2017,11,AMAZONAS,CHACHAPOYAS,CHETO,Yungay,2.0,4.0,74.0,0.55
2017,6,AMAZONAS,LUYA,CONILA,Huayro,0.0,16.0,320.0,0.8
2017,5,AMAZONAS,CHACHAPOYAS,SONCHE,Amarilis-INIA,1.0,1.0,16.0,0.8
2017,2,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,Canchan-INIA,0.0,2.0,21.0,0.4
2018,5,AMAZONAS,LUYA,LAMUD,Yungay,0.0,8.0,168.0,0.65
2018,4,AMAZONAS,CHACHAPOYAS,SONCHE,Huayro,0.0,1.0,16.5,1.1
2018,4,AMAZONAS,CHACHAPOYAS,GRANADA,Yungay,2.0,1.0,18.6,0.9
2018,10,AMAZONAS,CHACHAPOYAS,CHETO,Amarilis-INIA,3.0,0.0,0.0,0.0
2018,10,AMAZONAS,CHACHAPOYAS,GRANADA,Yungay,5.0,2.0,37.6,1.0
2019,3,AMAZONAS,LUYA,SAN JERONIMO,Yungay,0.0,5.0,100.5,0.7
2019,3,AMAZONAS,CHACHAPOYAS,HUANCAS,Yungay,1.0,0.0,0.0,0.0
2019,2,APURIMAC,GRAU,HUAYLLATI,Canchan-INIA,0.0,0.0,0.0,0.0
2019,11,HUANCAVELICA,TAYACAJA,SURCUBAMBA,Yungay,0.0,8.0,96.0,1.1
2019,6,HUANCAVELICA,TAYACAJA,ANDAYMARCA,Perricholi,0.0,4.0,45.0,0.82
2019,1,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,Perricholi,0.0,45.0,498.0,0.56
2019,5,HUANCAVELICA,TAYACAJA,QUISHUAR,Canchan-INIA,0.0,5.0,56.0,0.78
2020,12,AMAZONAS,CHACHAPOYAS,GRANADA,Huayro,0.0,0.0,0.0,0.0
2020,2,AMAZONAS,CHACHAPOYAS,HUANCAS,Yungay,2.0,0.0,0.0,0.0
2020,12,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,Yungay,0.0,0.0,0.0,0.0
2020,6,AMAZONAS,CHACHAPOYAS,CHILIQUIN,Huayro,0.0,0.0,0.0,0.0
2021,7,AMAZONAS,CHACHAPOYAS,QUINJALCA,Yungay,0.0,7.0,117.6,1.2
2021,11,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,Huayro,6.0,0.0,0.0,0.0
2021,10,AMAZONAS,CHACHAPOYAS,SOLOCO,Yungay,4.0,0.0,0.0,0.0
2021,12,AMAZONAS,LUYA,PROVIDENCIA,Yungay,2.0,0.0,0.0,0.0
2022,3,AMAZONAS,LUYA,SANTA CATALINA,Yungay,0.0,1.0,21.0,1.4
2022,6,AMAZONAS,LUYA,SANTA CATALINA,Huayro,0.0,4.0,80.0,2.2
2022,5,AMAZONAS,CHACHAPOYAS,CHILIQUIN,Huayro,0.0,0.0,0.0,0.0
2022,10,AMAZONAS,CHACHAPOYAS,LA JALCA,Yungay,14.0,0.0,0.0,0.0
2022,10,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,Amarilis-INIA,0.0,2.0,34.0,2.1
2022,10,AMAZONAS,CHACHAPOYAS,GRANADA,Yungay,2.0,0.0,0.0,0.0
2022,12,AMAZONAS,CHACHAPOYAS,ASUNCION,Huayro,1.0,0.0,0.0,0.0
2022,12,AMAZONAS,LUYA,TRITA,Yungay,2.0,0.0,0.0,0.0
2022,12,AMAZONAS,CHACHAPOYAS,LEIMEBAMBA,Amarilis-INIA,2.0,0.0,0.0,0.0
2023,2,AMAZONAS,CHACHAPOYAS,QUINJALCA,Amarilis-INIA,0.0,3.0,17.7,1.7
2023,8,AMAZONAS,CHACHAPOYAS,BALSAS,Huayro,4.0,12.0,214.8,1.1
2023,7,AMAZONAS,LUYA,LONGUITA,Huayro,0.0,10.0,200.0,1.3
2023,10,AMAZONAS,LUYA,SANTA CATALINA,Huayro,1.0,0.0,0.0,0.0
2015,7,AMAZONAS,CHACHAPOYAS,MAGDALENA,Huayro,0.0,4.0,56.0,1.2
2015,5,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,Huayro,1.0,6.0,111.6,0.9
2015,8,HUANCAVELICA,TAYACAJA,HUARIBAMBA,Canchan-INIA,3.0,0.0,0.0,0.0
2015,9,HUANCAVELICA,TAYACAJA,QUISHUAR,Perricholi,2.0,0.0,0.0,0.0
2015,9,HUANCAVELICA,TAYACAJA,PAMPAS,Perricholi,20.0,0.0,0.0,0.0
2016,10,AMAZONAS,CHACHAPOYAS,SOLOCO,Amarilis-INIA,1.0,1.0,16.0,1.4
2016,5,AMAZONAS,CHACHAPOYAS,SONCHE,Amarilis-INIA,0.0,0.0,0.0,0.0
2016,2,AMAZONAS,CHACHAPOYAS,LEVANTO,Yungay,5.0,2.0,31.0,1.76
2016,3,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,Yungay,1.0,2.0,31.0,0.65
2016,4,HUANCAVELICA,HUAYTARA,LARAMARCA,Canchan-INIA,0.0,4.0,42.0,0.45
2016,2,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,Canchan-INIA,0.0,0.0,0.0,0.0
2016,4,HUANCAVELICA,TAYACAJA,PAZOS,Perricholi,0.0,7.0,74.0,0.5
2017,12,AMAZONAS,LUYA,MARIA,Canchan-INIA,2.0,0.0,0.0,0.0
2017,1,HUANCAVELICA,TAYACAJA,SALCAHUASI,Yungay,0.0,0.0,0.0,0.0
2017,6,HUANCAVELICA,TAYACAJA,HUARIBAMBA,Perricholi,0.0,0.0,0.0,0.0
2017,9,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,Canchan-INIA,20.0,0.0,0.0,0.0
2017,11,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,Canchan-INIA,0.0,0.0,0.0,0.0
2017,11,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,Perricholi,16.0,0.0,0.0,0.0
2018,2,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,Canchan-INIA,0.0,0.0,0.0,0.0
2018,9,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,Canchan-INIA,0.0,36.0,389.0,0.75
2019,3,AMAZONAS,LUYA,TRITA,Amarilis-INIA,0.0,0.0,0.0,0.0
2019,1,AMAZONAS,LUYA,LUYA VIEJO,Canchan-INIA,3.0,0.0,0.0,0.0
2019,8,AMAZONAS,CHACHAPOYAS,SOLOCO,Yungay,0.0,0.0,0.0,0.0
2019,10,AMAZONAS,CHACHAPOYAS,MONTEVIDEO,Huayro,0.0,0.0,0.0,0.0
2020,11,AMAZONAS,LUYA,LONGUITA,Huayro,3.0,0.0,0.0,0.0
2020,6,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,Huayro,0.0,4.0,80.0,1.5
2020,4,AMAZONAS,CHACHAPOYAS,BALSAS,Huayro,1.0,0.5,8.75,1.1
2020,9,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,Yungay,1.0,0.0,0.0,0.0
2020,10,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,Amarilis-INIA,0.0,0.0,0.0,0.0
2020,11,AMAZONAS,LUYA,CONILA,Amarilis-INIA,0.0,15.0,180.0,1.0
2020,6,AMAZONAS,CHACHAPOYAS,SONCHE,Amarilis-INIA,0.0,0.0,0.0,0.0
2020,10,LIMA,YAUYOS,CATAHUASI,Canchan-INIA,1.0,0.0,0.0,0.0
2020,7,HUANCAVELICA,TAYACAJA,COLCABAMBA,Canchan-INIA,0.0,0.0,0.0,0.0
2021,6,AMAZONAS,CHACHAPOYAS,CHUQUIBAMBA,Huayro,2.0,1.0,16.0,1.2
2021,10,APURIMAC,GRAU,PATAYPAMPA,Canchan-INIA,5.0,0.0,0.0,0.0
2022,1,LIMA,YAUYOS,AZANGARO,Yungay,0.0,0.0,0.0,0.0
2022,8,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,Amarilis-INIA,0.0,1.0,15.0,2.0
2022,7,AMAZONAS,CHACHAPOYAS,BALSAS,Yungay,2.0,1.0,17.2,1.8
2022,10,AMAZONAS,LUYA,SANTO TOMAS,Huayro,4.0,5.0,90.0,2.4
2022,11,LIMA,CAÑETE,CERRO AZUL,UNICA,0.0,4.0,96.0,1.3
2023,6,AMAZONAS,LUYA,SANTA CATALINA,Huayro,0.0,1.0,20.0,1.3
2023,3,APURIMAC,GRAU,CURASCO,Canchan-INIA,0.0,0.0,0.0,0.0
2023,1,LIMA,YAUYOS,CHOCOS,Canchan-INIA,0.0,0.0,0.0,0.0
2015,5,AMAZONAS,CHACHAPOYAS,MOLINOPAMPA,Huayro,2.0,4.0,64.0,1.1
2015,12,HUANCAVELICA,TAYACAJA,HUARIBAMBA,Yungay,0.0,0.0,0.0,0.0
2015,10,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,Yungay,35.0,0.0,0.0,0.0
2015,9,HUANCAVELICA,TAYACAJA,QUISHUAR,Yungay,14.0,0.0,0.0,0.0
