AÑO,MES,DEPARTAMENTO,PROVINCIA,DISTRITO,PRODUCTO,SIEMBRA,COSECHA,PRODUCCION,PRECIO_CHACRA
2022,3,APURIMAC,GRAU,SANTA ROSA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2023,2,APURIMAC,GRAU,VIRUNDO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,10,HUANCAVELICA,TAYACAJA,SURCUBAMBA,PAPA CANCHAN (mejoradas)- color,27.0,0.0,0.0,0.0
2016,3,AMAZONAS,LUYA,TINGO,PAPA CANCHAN (mejoradas)- color,0.5,0.5,10.3,0.88
2017,5,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,PAPA PERRICHOLI (mejoradas),0.0,6.0,80.0,0.4
2017,5,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,PAPA CANCHAN (mejoradas)- color,20.0,55.0,715.0,0.45
2018,11,APURIMAC,GRAU,MICAELA BASTIDAS,PAPA CANCHAN (mejoradas)- color,4.0,0.0,0.0,0.0
2018,3,HUANCAVELICA,TAYACAJA,QUISHUAR,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2018,1,HUANCAVELICA,TAYACAJA,SALCABAMBA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,10,HUANCAVELICA,TAYACAJA,SALCAHUASI,PAPA CANCHAN (mejoradas)- color,0.0,10.0,110.0,0.75
2020,4,LIMA,CAÑETE,QUILMANA,PAPA UNICA (mejoradas)-color,37.0,0.0,0.0,0.0
2021,4,LIMA,HUAROCHIRI,CUENCA,PAPA CANCHAN (mejoradas)- color,0.0,1.0,18.0,1.0
2021,4,APURIMAC,GRAU,SAN ANTONIO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2021,12,LIMA,YAUYOS,CATAHUASI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2022,10,AMAZONAS,LUYA,LONYA CHICO,PAPA CANCHAN (mejoradas)- color,1.0,2.0,36.0,1.95
2015,6,HUANCAVELICA,HUAYTARA,QUITO-ARMA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,12,AMAZONAS,LUYA,TINGO,PAPA CANCHAN (mejoradas)- color,0.5,0.0,0.0,0.0
2016,3,AMAZONAS,LUYA,TRITA,PAPA CANCHAN (mejoradas)- color,2.0,2.0,37.0,0.8
2017,12,HUANCAVELICA,TAYACAJA,ANDAYMARCA,PAPA CANCHAN (mejoradas)- color,0.0,4.0,46.0,0.45
2018,12,HUANCAVELICA,TAYACAJA,PICHOS,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2018,12,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA CANCHAN (mejoradas)- color,72.0,0.0,0.0,0.0
2018,6,HUANCAVELICA,HUAYTARA,AYAVI,PAPA CANCHAN (mejoradas)- color,0.0,9.0,117.0,1.4
2019,4,AMAZONAS,LUYA,LUYA,PAPA CANCHAN (mejoradas)- color,2.0,8.0,168.0,0.9
2019,12,LIMA,CAÑETE,NUEVO IMPERIAL,PAPA UNICA (mejoradas)-color,0.0,19.0,467.0,0.8
2019,6,HUANCAVELICA,TAYACAJA,ACRAQUIA,PAPA CANCHAN (mejoradas)- color,7.0,13.0,132.0,0.89
2019,3,HUANCAVELICA,HUAYTARA,AYAVI,PAPA CANCHAN (mejoradas)- color,0.0,3.0,37.5,1.5
2023,6,AMAZONAS,LUYA,LONYA CHICO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2023,10,LIMA,YAUYOS,CACRA,PAPA CANCHAN (mejoradas)- color,2.5,0.0,0.0,0.0
2015,4,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,PAPA CANCHAN (mejoradas)- color,0.0,6.0,64.0,0.45
2015,10,HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,PAPA CANCHAN (mejoradas)- color,5.0,0.0,0.0,0.0
2015,2,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,PAPA CANCHAN (mejoradas)- color,0.0,3.0,27.0,0.9
2016,2,AMAZONAS,LUYA,MARIA,PAPA CANCHAN (mejoradas)- color,3.0,0.0,0.0,0.0
2016,6,HUANCAVELICA,TAYACAJA,AHUAYCHA,PAPA PERRICHOLI (mejoradas),0.0,8.0,88.0,0.6
2016,2,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,PAPA CANCHAN (mejoradas)- color,0.0,3.0,42.0,0.45
2016,6,HUANCAVELICA,HUAYTARA,QUITO-ARMA,PAPA CANCHAN (mejoradas)- color,0.0,4.0,45.0,0.5
2016,12,HUANCAVELICA,TAYACAJA,PAZOS,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,1,HUANCAVELICA,TAYACAJA,ACRAQUIA,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2017,6,AMAZONAS,LUYA,LUYA,PAPA CANCHAN (mejoradas)- color,0.0,11.0,190.11,0.9
2017,4,HUANCAVELICA,TAYACAJA,ANDAYMARCA,PAPA CANCHAN (mejoradas)- color,0.0,2.0,23.0,0.49
2018,11,APURIMAC,ANTABAMBA,OROPESA,PAPA CANCHAN (mejoradas)- color,3.0,0.0,0.0,0.0
2019,11,APURIMAC,GRAU,SANTA ROSA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,4,HUANCAVELICA,TAYACAJA,ACRAQUIA,PAPA CANCHAN (mejoradas)- color,0.0,4.0,42.0,0.75
2019,5,HUANCAVELICA,ACOBAMBA,ACOBAMBA,PAPA CANCHAN (mejoradas)- color,0.0,15.0,156.0,0.75
2021,2,APURIMAC,GRAU,CHUQUIBAMBILLA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2022,1,AMAZONAS,LUYA,LAMUD,PAPA CANCHAN (mejoradas)- color,2.0,0.0,0.0,0.0
2022,5,APURIMAC,GRAU,PROGRESO,PAPA CANCHAN (mejoradas)- color,0.0,16.0,192.0,2.5
2022,10,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,PAPA CANCHAN (mejoradas)- color,1.0,1.0,15.0,2.1
2023,5,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,PAPA CANCHAN (mejoradas)- color,0.0,6.0,90.0,0.9
2023,8,LIMA,YAUYOS,LINCHA,PAPA CANCHAN (mejoradas)- color,2.0,0.0,0.0,0.0
2015,2,AMAZONAS,LUYA,CONILA,PAPA CANCHAN (mejoradas)- color,7.0,0.0,0.0,0.0
2015,2,AMAZONAS,LUYA,TRITA,PAPA CANCHAN (mejoradas)- color,3.0,0.0,0.0,0.0
2015,4,HUANCAVELICA,HUAYTARA,HUAYTARA,PAPA CANCHAN (mejoradas)- color,0.0,1.0,8.0,1.0
2016,6,AMAZONAS,LUYA,LONGUITA,PAPA CANCHAN (mejoradas)- color,0.0,5.0,100.0,0.88
2016,1,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,PAPA CANCHAN (mejoradas)- color,0.0,8.0,86.0,0.9
2016,10,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,PAPA CANCHAN (mejoradas)- color,4.0,0.0,0.0,0.0
2017,4,HUANCAVELICA,TAYACAJA,ACRAQUIA,PAPA CANCHAN (mejoradas)- color,0.0,10.0,120.0,0.4
2018,1,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2019,1,HUANCAVELICA,TAYACAJA,QUISHUAR,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,2,HUANCAVELICA,ACOBAMBA,PAUCARA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2020,3,AMAZONAS,LUYA,LUYA,PAPA CANCHAN (mejoradas)- color,3.0,13.0,260.0,1.2
2022,4,APURIMAC,COTABAMBAS,COTABAMBAS,PAPA CANCHAN (mejoradas)- color,0.0,40.0,800.0,1.3
2022,5,AMAZONAS,LUYA,CONILA,PAPA CANCHAN (mejoradas)- color,0.0,3.0,58.5,1.36
2023,2,AMAZONAS,LUYA,PISUQUIA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,10,HUANCAVELICA,TAYACAJA,SALCAHUASI,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2015,3,HUANCAVELICA,HUAYTARA,TAMBO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,5,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,PAPA CANCHAN (mejoradas)- color,0.0,25.0,265.0,0.45
2016,8,HUANCAVELICA,TAYACAJA,QUICHUAS,PAPA PERRICHOLI (mejoradas),5.0,0.0,0.0,0.0
2016,4,HUANCAVELICA,TAYACAJA,HUARIBAMBA,PAPA CANCHAN (mejoradas)- color,0.0,13.0,160.0,0.5
2016,8,HUANCAVELICA,TAYACAJA,PAZOS,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2022,1,APURIMAC,GRAU,CURASCO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2022,5,LIMA,CAÑETE,SAN LUIS,PAPA UNICA (mejoradas)-color,7.0,0.0,0.0,0.0
2022,5,AMAZONAS,LUYA,TINGO,PAPA CANCHAN (mejoradas)- color,0.0,4.0,52.0,1.47
2022,9,LIMA,YAUYOS,CHOCOS,PAPA CANCHAN (mejoradas)- color,1.5,0.0,0.0,0.0
2023,5,LIMA,YAUYOS,LINCHA,PAPA CANCHAN (mejoradas)- color,0.0,2.5,21.4,1.2
2021,8,LIMA,CAÑETE,IMPERIAL,PAPA UNICA (mejoradas)-color,0.0,21.0,525.0,0.45
2019,8,HUANCAVELICA,TAYACAJA,ACRAQUIA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,8,HUANCAVELICA,TAYACAJA,PAZOS,PAPA CANCHAN (mejoradas)- color,7.0,0.0,0.0,0.0
2018,2,HUANCAVELICA,HUAYTARA,HUAYTARA,PAPA CANCHAN (mejoradas)- color,0.0,4.0,42.0,0.42
2019,12,HUANCAVELICA,TAYACAJA,SURCUBAMBA,PAPA CANCHAN (mejoradas)- color,0.0,4.0,44.8,1.0
2021,4,LIMA,YAUYOS,CACRA,PAPA CANCHAN (mejoradas)- color,0.0,1.0,9.8,1.4
2019,1,HUANCAVELICA,ACOBAMBA,ACOBAMBA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,6,HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,PAPA CANCHAN (mejoradas)- color,0.0,5.1,52.0,0.5
2021,2,APURIMAC,GRAU,PROGRESO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,5,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,PAPA CANCHAN (mejoradas)- color,0.0,3.0,60.0,1.6
2015,7,HUANCAVELICA,HUAYTARA,AYAVI,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2022,1,APURIMAC,GRAU,MICAELA BASTIDAS,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,10,HUANCAVELICA,TAYACAJA,PAZOS,PAPA CANCHAN (mejoradas)- color,28.0,0.0,0.0,0.0
2023,5,LIMA,YAUYOS,MADEAN,PAPA CANCHAN (mejoradas)- color,0.0,1.0,8.3,1.2
2015,4,HUANCAVELICA,TAYACAJA,ACRAQUIA,PAPA PERRICHOLI (mejoradas),0.0,11.0,110.0,0.5
2017,9,HUANCAVELICA,ACOBAMBA,ANDABAMBA,PAPA CANCHAN (mejoradas)- color,11.0,0.0,0.0,0.0
2021,12,APURIMAC,ANTABAMBA,OROPESA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,4,AMAZONAS,LUYA,MARIA,PAPA CANCHAN (mejoradas)- color,1.0,5.0,105.0,1.2
2017,3,AMAZONAS,LUYA,LUYA,PAPA CANCHAN (mejoradas)- color,3.0,2.0,36.0,0.9
2015,9,HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,PAPA CANCHAN (mejoradas)- color,0.0,1.0,10.46,1.3
2022,5,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,PAPA UNICA (mejoradas)-color,22.0,0.0,0.0,0.0
2022,5,APURIMAC,GRAU,VILCABAMBA,PAPA CANCHAN (mejoradas)- color,0.0,8.0,96.0,2.0
2015,8,AMAZONAS,LUYA,LAMUD,PAPA CANCHAN (mejoradas)- color,0.0,1.0,18.9,0.9
2018,12,APURIMAC,GRAU,CURASCO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,3,AMAZONAS,LUYA,CONILA,PAPA CANCHAN (mejoradas)- color,6.0,3.0,54.0,0.9
2023,6,APURIMAC,GRAU,MAMARA,PAPA CANCHAN (mejoradas)- color,0.0,5.0,27.0,2.1
2015,5,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2021,2,APURIMAC,GRAU,VIRUNDO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,11,HUANCAVELICA,TAYACAJA,PAZOS,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,10,HUANCAVELICA,HUAYTARA,CORDOVA,PAPA CANCHAN (mejoradas)- color,24.0,0.0,0.0,0.0
2023,1,APURIMAC,GRAU,HUAYLLATI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,4,HUANCAVELICA,HUAYTARA,LARAMARCA,PAPA CANCHAN (mejoradas)- color,0.0,5.0,39.0,1.45
2022,12,APURIMAC,COTABAMBAS,CHALLHUAHUACHO,PAPA CANCHAN (mejoradas)- color,10.0,0.0,0.0,0.0
2019,3,HUANCAVELICA,TAYACAJA,ACRAQUIA,PAPA CANCHAN (mejoradas)- color,0.0,30.0,321.0,0.8
2019,2,HUANCAVELICA,HUAYTARA,CORDOVA,PAPA CANCHAN (mejoradas)- color,0.0,9.0,95.0,0.7
2018,10,HUANCAVELICA,ACOBAMBA,PAUCARA,PAPA CANCHAN (mejoradas)- color,47.0,0.0,0.0,0.0
2022,6,AMAZONAS,LUYA,SAN JUAN DE LOPECANCHA,PAPA CANCHAN (mejoradas)- color,0.0,2.0,30.0,1.75
2018,6,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA CANCHAN (mejoradas)- color,0.0,54.0,568.0,0.42
2015,3,HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,PAPA CANCHAN (mejoradas)- color,0.0,3.0,32.0,0.5
2017,5,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,PAPA CANCHAN (mejoradas)- color,0.0,4.0,76.8,0.75
2021,4,APURIMAC,GRAU,PROGRESO,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2021,12,APURIMAC,GRAU,TURPAY,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,4,HUANCAVELICA,TAYACAJA,ANDAYMARCA,PAPA CANCHAN (mejoradas)- color,0.0,5.0,54.0,0.75
2017,12,HUANCAVELICA,TAYACAJA,ACRAQUIA,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2018,2,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,5,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA CANCHAN (mejoradas)- color,60.0,83.0,913.0,0.4
2023,2,LIMA,CAÑETE,QUILMANA,PAPA UNICA (mejoradas)-color,0.0,5.0,125.0,0.6
2016,11,HUANCAVELICA,TAYACAJA,HUARIBAMBA,PAPA CANCHAN (mejoradas)- color,6.0,0.0,0.0,0.0
2017,1,HUANCAVELICA,HUAYTARA,HUAYTARA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2023,6,LIMA,CAÑETE,SAN LUIS,PAPA UNICA (mejoradas)-color,4.0,8.0,192.0,1.6
2015,3,HUANCAVELICA,TAYACAJA,ACRAQUIA,PAPA PERRICHOLI (mejoradas),0.0,21.2,230.0,0.7
2022,1,APURIMAC,COTABAMBAS,COYLLURQUI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2021,1,LIMA,YAUYOS,MADEAN,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,5,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,PAPA CANCHAN (mejoradas)- color,10.0,0.0,0.0,0.0
2022,4,LIMA,YAUYOS,AZANGARO,PAPA CANCHAN (mejoradas)- color,0.0,2.0,20.62,1.2
2023,3,LIMA,YAUYOS,AZANGARO,PAPA CANCHAN (mejoradas)- color,0.0,2.5,16.7,1.7
2016,5,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,PAPA CANCHAN (mejoradas)- color,0.0,5.0,97.5,0.99
2019,8,AMAZONAS,LUYA,LUYA VIEJO,PAPA CANCHAN (mejoradas)- color,0.0,1.0,18.2,1.15
2017,7,HUANCAVELICA,TAYACAJA,HUARIBAMBA,PAPA CANCHAN (mejoradas)- color,0.0,5.0,60.0,0.4
2016,5,HUANCAVELICA,HUAYTARA,AYAVI,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2020,7,LIMA,CAÑETE,CERRO AZUL,PAPA UNICA (mejoradas)-color,2.0,0.0,0.0,0.0
2022,3,LIMA,YAUYOS,LINCHA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2018,8,HUANCAVELICA,TAYACAJA,ACOSTAMBO,PAPA CANCHAN (mejoradas)- color,1.0,0.0,0.0,0.0
2016,6,HUANCAVELICA,TAYACAJA,PAZOS,PAPA CANCHAN (mejoradas)- color,0.0,25.0,275.0,0.5
2018,11,APURIMAC,GRAU,CHUQUIBAMBILLA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2018,4,HUANCAVELICA,TAYACAJA,AHUAYCHA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,8,AMAZONAS,LUYA,TINGO,PAPA CANCHAN (mejoradas)- color,0.0,0.5,10.0,0.9
2021,12,LIMA,YAUYOS,MADEAN,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,2,HUANCAVELICA,TAYACAJA,ANDAYMARCA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,1,HUANCAVELICA,TAYACAJA,HUARIBAMBA,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2023,6,LIMA,YAUYOS,CACRA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,2,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,PAPA PERRICHOLI (mejoradas),0.0,8.0,85.0,0.5
2018,3,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2015,6,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,PAPA PERRICHOLI (mejoradas),0.0,4.0,43.0,0.4
2021,9,LIMA,CAÑETE,CERRO AZUL,PAPA UNICA (mejoradas)-color,2.0,0.0,0.0,0.0
2018,3,HUANCAVELICA,TAYACAJA,QUISHUAR,PAPA PERRICHOLI (mejoradas),0.0,17.0,189.0,0.46
2019,5,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA CANCHAN (mejoradas)- color,0.0,25.0,269.0,0.85
2020,8,LIMA,CAÑETE,SAN LUIS,PAPA UNICA (mejoradas)-color,4.0,0.0,0.0,0.0
2019,1,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,PAPA CANCHAN (mejoradas)- color,0.0,10.0,129.0,0.52
2018,1,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2018,10,HUANCAVELICA,TAYACAJA,ACOSTAMBO,PAPA PERRICHOLI (mejoradas),47.0,0.0,0.0,0.0
2023,2,AMAZONAS,LUYA,TINGO,PAPA CANCHAN (mejoradas)- color,2.0,0.0,0.0,0.0
2015,6,HUANCAVELICA,TAYACAJA,SURCUBAMBA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,2,HUANCAVELICA,HUAYTARA,AYAVI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2023,5,APURIMAC,GRAU,VIRUNDO,PAPA CANCHAN (mejoradas)- color,0.0,5.0,60.0,2.0
2020,9,LIMA,CAÑETE,IMPERIAL,PAPA UNICA (mejoradas)-color,0.0,8.0,177.76,0.8
2017,12,HUANCAVELICA,ACOBAMBA,ANDABAMBA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,2,HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2022,5,AMAZONAS,LUYA,TRITA,PAPA CANCHAN (mejoradas)- color,0.0,7.0,140.0,1.37
2023,6,LIMA,CAÑETE,IMPERIAL,PAPA UNICA (mejoradas)-color,0.0,0.0,0.0,0.0
2023,8,AMAZONAS,LUYA,SANTO TOMAS,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2021,10,LIMA,CAÑETE,CERRO AZUL,PAPA UNICA (mejoradas)-color,3.0,5.0,120.0,1.0
2016,12,AMAZONAS,LUYA,LUYA VIEJO,PAPA CANCHAN (mejoradas)- color,2.0,0.0,0.0,0.0
2019,10,AMAZONAS,LUYA,LUYA,PAPA CANCHAN (mejoradas)- color,5.0,0.0,0.0,0.0
2015,3,HUANCAVELICA,TAYACAJA,SALCAHUASI,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2015,4,HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,PAPA CANCHAN (mejoradas)- color,0.0,8.9,89.0,0.56
2018,12,HUANCAVELICA,TAYACAJA,QUICHUAS,PAPA PERRICHOLI (mejoradas),15.0,0.0,0.0,0.0
2016,11,HUANCAVELICA,TAYACAJA,PAMPAS,PAPA CANCHAN (mejoradas)- color,25.0,35.0,385.0,0.7
2017,7,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,PAPA CANCHAN (mejoradas)- color,0.0,35.0,385.0,0.4
2019,2,APURIMAC,GRAU,SANTA ROSA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,4,HUANCAVELICA,HUAYTARA,TAMBO,PAPA CANCHAN (mejoradas)- color,0.0,2.0,21.0,0.6
2022,12,AMAZONAS,LUYA,SAN CRISTOBAL,PAPA CANCHAN (mejoradas)- color,5.0,0.0,0.0,0.0
2015,5,AMAZONAS,LUYA,TINGO,PAPA CANCHAN (mejoradas)- color,0.0,1.0,20.1,0.8
2019,2,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,PAPA CANCHAN (mejoradas)- color,0.0,3.0,57.0,0.67
2015,2,HUANCAVELICA,HUAYTARA,HUAYTARA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,11,APURIMAC,GRAU,TURPAY,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2016,4,HUANCAVELICA,TAYACAJA,QUISHUAR,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2021,1,APURIMAC,GRAU,CURPAHUASI,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,2,APURIMAC,GRAU,PATAYPAMPA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2017,9,HUANCAVELICA,TAYACAJA,HUARIBAMBA,PAPA CANCHAN (mejoradas)- color,1.0,0.0,0.0,0.0
2015,6,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,PAPA PERRICHOLI (mejoradas),0.0,8.0,90.0,0.5
2016,4,HUANCAVELICA,HUAYTARA,AYAVI,PAPA CANCHAN (mejoradas)- color,0.0,6.0,78.0,0.5
2020,6,LIMA,CAÑETE,NUEVO IMPERIAL,PAPA UNICA (mejoradas)-color,11.0,0.0,0.0,0.0
2015,7,HUANCAVELICA,HUAYTARA,HUAYTARA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2018,3,HUANCAVELICA,TAYACAJA,ACRAQUIA,PAPA PERRICHOLI (mejoradas),0.0,6.0,69.0,0.42
2021,4,LIMA,HUAROCHIRI,MARIATANA,PAPA CANCHAN (mejoradas)- color,0.0,4.0,32.0,1.2
2023,1,LIMA,CAÑETE,NUEVO IMPERIAL,PAPA UNICA (mejoradas)-color,0.0,6.0,144.0,0.4
2019,3,APURIMAC,GRAU,SANTA ROSA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2019,8,AMAZONAS,LUYA,LAMUD,PAPA CANCHAN (mejoradas)- color,0.0,1.0,21.0,1.3
2023,9,LIMA,YAUYOS,MADEAN,PAPA CANCHAN (mejoradas)- color,2.0,0.0,0.0,0.0
2023,1,AMAZONAS,LUYA,SAN FRANCISCO DEL YESO,PAPA CANCHAN (mejoradas)- color,1.0,0.0,0.0,0.0
2018,1,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2022,7,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,PAPA UNICA (mejoradas)-color,24.0,2.0,50.0,1.0
2018,11,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA PERRICHOLI (mejoradas),123.0,0.0,0.0,0.0
2018,12,AMAZONAS,LUYA,CONILA,PAPA CANCHAN (mejoradas)- color,8.0,0.0,0.0,0.0
2015,12,HUANCAVELICA,HUAYTARA,AYAVI,PAPA PERRICHOLI (mejoradas),0.0,0.0,0.0,0.0
2018,6,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,PAPA CANCHAN (mejoradas)- color,0.0,45.0,495.0,0.55
2019,2,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,PAPA PERRICHOLI (mejoradas),0.0,12.0,139.0,0.68
2015,2,AMAZONAS,LUYA,LUYA VIEJO,PAPA CANCHAN (mejoradas)- color,2.0,1.0,19.0,0.9
2019,3,HUANCAVELICA,TAYACAJA,ACOSTAMBO,PAPA CANCHAN (mejoradas)- color,0.0,37.0,740.0,0.85
2016,5,HUANCAVELICA,TAYACAJA,QUISHUAR,PAPA PERRICHOLI (mejoradas),0.0,3.0,32.0,0.45
2023,2,LIMA,YAUYOS,AZANGARO,PAPA CANCHAN (mejoradas)- color,0.0,2.0,16.7,2.0
2018,11,HUANCAVELICA,TAYACAJA,SALCAHUASI,PAPA CANCHAN (mejoradas)- color,37.0,0.0,0.0,0.0
2022,11,AMAZONAS,LUYA,LONGUITA,PAPA CANCHAN (mejoradas)- color,4.0,1.0,20.0,2.05
2022,3,LIMA,YAUYOS,AZANGARO,PAPA CANCHAN (mejoradas)- color,0.0,2.0,19.5,1.2
2020,3,HUANCAVELICA,TAYACAJA,COLCABAMBA,PAPA CANCHAN (mejoradas)- color,0.0,64.0,992.0,0.45
2021,1,LIMA,YAUYOS,LINCHA,PAPA CANCHAN (mejoradas)- color,0.0,0.0,0.0,0.0
2015,11,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,PAPA CANCHAN (mejoradas)- color,12.0,0.0,0.0,0.0
