Especie,Subsp,Especie_Su,Nombre_com,Departamen,Provincia,Distrito,Longitud,Latitud,Altitud
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Kellu Suito,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,-73.55,-14.2,3420.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Kellu Suyt'u,AYACUCHO,SUCRE,SAN PEDRO DE LARCAY,-73.55,-14.2,3420.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha, Wakapa Rurum,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,-73.4,-13.65,3066.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha, Wakapa Rurum,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,-73.4,-13.65,3066.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Sanqui Huayta,AYACUCHO,PAUCAR DEL SARA SARA,OYOLO,-73.1666666667,-15.1333333333,3882.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Sanqui Huayta,AYACUCHO,HUAMANGA,QUINUA,-74.1716666667,-13.0727777778,2844.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Puka mama,CUSCO,URUBAMBA,OLLANTAYTAMBO,-72.2769444444,-13.1444444444,3934.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha Tarmeña,JUNIN,TARMA,SAN PEDRO DE CAJAS,-75.8622222222,-11.2497222222,4018.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha,JUNIN,TARMA,SAN PEDRO DE CAJAS,-75.8622222222,-11.2497222222,4018.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Jaña Papa,JUNIN,TARMA,SAN PEDRO DE CAJAS,-75.8622222222,-11.2497222222,4018.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Wiscurpa Atacan,HUANUCO,DOS DE MAYO,LA UNION,-76.8119444444,-9.87416666667,3620.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Camote Juitu,HUANUCO,LAURICOCHA,QUEROPALCA,-76.85,-10.21,4565.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Muru Waman Uma,CUSCO,PAUCARTAMBO,KOSÑIPATA,-71.3252777778,-13.0177777778,723.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Puka Mama,CUSCO,PAUCARTAMBO,COLQUEPATA,-71.6772222222,-13.3722222222,3767.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Wayro,CUSCO,PARURO,YAURISQUE,-71.9211111111,-13.6669444444,3324.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Churuspi,CUSCO,CALCA,LARES,-72.046508,-13.106597,3265.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Puka Churuspi,CUSCO,CALCA,LARES,-72.1036111111,-13.0433333333,3796.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Puka Churuspi,CUSCO,CALCA,LARES,-72.1036111111,-13.0433333333,3796.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yana Churuspi,PASCO,DANIEL ALCIDES CARRION,YANAHUANCA,-76.51,-10.57,4388.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Ch'usña,APURIMAC,COTABAMBAS,MARA,-72.1080555556,-14.0852777778,3788.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Ch'ekkchico,APURIMAC,COTABAMBAS,COTABAMBAS,-72.3416666667,-13.7511111111,2839.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Papa Boliviana,CUSCO,CHUMBIVILCAS,VELILLE,-71.8852777778,-14.5088888889,3743.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Churuspiña,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5066666667,-13.3319444444,3894.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Churuspiña,CUSCO,PAUCARTAMBO,COLQUEPATA,-71.67,-13.38,3767.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Ch'usña,CUSCO,PARURO,HUANOQUITE,-72.0166666667,-13.6827777778,3388.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yana Churuspi,CUSCO,URUBAMBA,OLLANTAYTAMBO,-72.2630555556,-13.2572222222,2851.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Lequecho,CUSCO,CUSCO,CUSCO,-71.98,-13.52,3405.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Lequecho,CUSCO,CUSCO,SAN JERONIMO,-71.8733333333,-13.5577777778,3222.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Pucachocllo,CUSCO,CHUMBIVILCAS,COLQUEMARCA,-72.03,-14.28,3601.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Pucachocllo,CUSCO,CHUMBIVILCAS,COLQUEMARCA,-72.03,-14.28,3601.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Roscas,PUNO,HUANCANE,HUANCANE,-69.7752777778,-15.1875,3827.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Roscas,PUNO,HUANCANE,HUANCANE,-69.7752777778,-15.1875,3827.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Pitiquiña,CUSCO,ESPINAR,COPORAQUE,-71.5383333333,-14.8702777778,3981.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Pitiquiña,CUSCO,ESPINAR,COPORAQUE,-71.5383333333,-14.8702777778,3981.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yurac Canchillo,CUSCO,ESPINAR,COPORAQUE,-71.52,-14.8,3913.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yurac Canchillo,CUSCO,ESPINAR,COPORAQUE,-71.52,-14.8,3913.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Puca Sole,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.4472222222,-13.4505555556,3890.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Puca Sole,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.4472222222,-13.4505555556,3890.0
Solanum curtilobum Juz. et Buk.,,Solanum curtilobum,Yurac Canchillo,CUSCO,ESPINAR,ESPINAR,-71.4408333333,-14.7547222222,3886.0
Solanum curtilobum Juz. et Buk.,,Solanum curtilobum,Yurac Canchillo,CUSCO,ESPINAR,ESPINAR,-71.4408333333,-14.7547222222,3886.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Chimbina Colorada,CAJAMARCA,CELENDIN,JOSE GALVEZ,-78.1341666667,-6.92388888889,2601.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Chimbina Colorada,CAJAMARCA,CELENDIN,JOSE GALVEZ,-78.1341666667,-6.92388888889,2601.0
Solanum juzepczukii Buk.,,Solanum juzepczukii,Huataqui,CUSCO,ESPINAR,ESPINAR,-71.4119444444,-14.7925,3916.0
Solanum juzepczukii Buk.,,Solanum juzepczukii,Huataqui,CUSCO,ESPINAR,ESPINAR,-71.4119444444,-14.7925,3916.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Ughpamanga,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Ughpamanga,JUNIN,JAUJA,EL MANTARO,-75.38,-11.82,3337.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Muru Warmi,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Muru Warmi,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Juana Blanca,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Señora Warmi,ANCASH,BOLOGNESI,AQUIA,-77.1358333333,-10.0513888889,3507.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Señora Warmi,ANCASH,BOLOGNESI,AQUIA,-77.1358333333,-10.0513888889,3507.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Ishco Puro,JUNIN,JUNIN,ONDORES,-76.0813888889,-11.1388888889,4090.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Ishco Puro,JUNIN,JUNIN,ONDORES,-76.0813888889,-11.1388888889,4090.0
Solanum curtilobum Juz. et Buk.,,Solanum curtilobum,Shiri Redonda,JUNIN,JAUJA,EL MANTARO,-75.38,-11.82,3337.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Yana Rucunag,JUNIN,JUNIN,ONDORES,-76.1475,-11.0877777778,4100.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Yana Rucunag,JUNIN,JUNIN,ONDORES,-76.1475,-11.0877777778,4100.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Huachuy,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Tumiri,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Tumiri,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chaucha,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Puca Duraznillo,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Tarmeña,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Tarmeña,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Caramelo,JUNIN,CHUPACA,SAN JUAN DE JARPA,-75.4375,-12.1236111111,3656.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Caramelo,JUNIN,CHUPACA,SAN JUAN DE JARPA,-75.4375,-12.1236111111,3656.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Atujpa Lulum,JUNIN,TARMA,HUASAHUASI,-75.6502777778,-11.265,2745.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Atujpa Lulum,JUNIN,TARMA,HUASAHUASI,-75.6502777778,-11.265,2745.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Garhuash Huayro,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Garhuash Huayro,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Azucar Canteña,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Azucar Canteña,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Maria Cruz,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Maria Cruz,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Azucarera,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Azucarera,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Clavel Suito,HUANUCO,HUAMALIES,PUÑOS,-76.8972222222,-9.535,3851.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Clavel Suito,HUANUCO,HUAMALIES,PUÑOS,-76.8972222222,-9.535,3851.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Caurina,PASCO,PASCO,HUACHON,-75.95,-10.6366666667,3386.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Caurina,PASCO,PASCO,HUACHON,-75.95,-10.6366666667,3386.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Huachuy Suito,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Huachuy Suito,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yurac  Amayllo,CUSCO,ANTA,ZURITE,-72.2572222222,-13.4572222222,3394.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yurac  Amayllo,CUSCO,ANTA,ZURITE,-72.2572222222,-13.4572222222,3394.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Ccoe Sullu,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Ccoe Sullu,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Chasca Suito,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Chasca Suito,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Chasca,PUNO,CHUCUITO,POMATA,-69.2930555556,-16.2727777778,3875.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Chasca,PUNO,CHUCUITO,POMATA,-69.2930555556,-16.2727777778,3875.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yuracc Kewillo,CUSCO,ANTA,ZURITE,-72.2572222222,-13.4572222222,3394.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yuracc Kewillo,CUSCO,ANTA,ZURITE,-72.2572222222,-13.4572222222,3394.0
Solanum juzepczukii Buk.,,Solanum juzepczukii,Yuracc Kaipi,PUNO,CHUCUITO,PISACOMA,-69.3708333333,-16.9086111111,3930.0
Solanum juzepczukii Buk.,,Solanum juzepczukii,Yuracc Kaipi,PUNO,CHUCUITO,PISACOMA,-69.3708333333,-16.9086111111,3930.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Chojllucha,CUSCO,ANTA,PUCYURA,-72.0733333333,-13.4980555556,3673.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Chojllucha,CUSCO,ANTA,PUCYURA,-72.0733333333,-13.4980555556,3673.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Sacampa,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Sacampa,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yuracc Sacampi,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Yuracc Sacampi,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Mauna Huaman Uma,CUSCO,QUISPICANCHI,CCATCA,-71.5611111111,-13.6047222222,3716.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Mauna Huaman Uma,CUSCO,QUISPICANCHI,CCATCA,-71.5611111111,-13.6047222222,3716.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Chuco Pitiquiña,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5027777778,-13.4327777778,3543.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Chuco Pitiquiña,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5027777778,-13.4327777778,3543.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Muru Piña,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Muru Piña,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum juzepczukii Buk.,,Solanum juzepczukii,Pariña,PUNO,HUANCANE,HUANCANE,-69.77,-15.2,3878.0
Solanum juzepczukii Buk.,,Solanum juzepczukii,Pariña,PUNO,MOHO,MOHO,-69.305,-15.4577777778,3865.0
Solanum juzepczukii Buk.,,Solanum juzepczukii,Piñaza,CUSCO,ANTA,ANTA,-72.1383333333,-13.3997222222,3534.0
Solanum juzepczukii Buk.,,Solanum juzepczukii,Piñaza,CUSCO,URUBAMBA,MARAS,-72.17,-13.33,3317.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,3x-2302,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,3x-2302,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Huachapa,ANCASH,SIHUAS,CHINGALPO,-77.6283333333,-8.40611111111,3550.0
Solanum juzepczukii Buk.,,Solanum juzepczukii,Zugucha,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Roseolino,JUNIN,TARMA,TAPO,-75.5533333333,-11.4866666667,3665.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Roseolino,JUNIN,TARMA,TAPO,-75.5533333333,-11.4866666667,3665.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Calalo Gaspar,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Calalo Gaspar,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Huaicku Pitiquiña,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Huaicku Pitiquiña,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Puca Corika,PUNO,SANDIA,CUYOCUYO,-69.5427777778,-14.4566666667,3731.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Puca Corika,PUNO,SANDIA,CUYOCUYO,-69.5427777778,-14.4566666667,3731.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,EE-2040,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,EE-2040,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Huachuco,JUNIN,CONCEPCION,COMAS,-75.1319444444,-11.7502777778,3631.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Huachuco,JUNIN,CONCEPCION,COMAS,-75.1319444444,-11.7502777778,3631.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Puca Micnush,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-76.4947222222,-10.4386111111,3621.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Chimbina Colorada,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum curtilobum Juz. et Buk.,,Solanum curtilobum,Yuracc Waña,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum juzepczukii Buk.,,Solanum juzepczukii,Cauchillo,HUANUCO,DOS DE MAYO,LA UNION,-76.8016666667,-9.82916666667,3210.0
Solanum juzepczukii Buk.,,Solanum juzepczukii,Cauchillo,HUANUCO,DOS DE MAYO,LA UNION,-76.8016666667,-9.82916666667,3210.0
Solanum juzepczukii Buk.,,Solanum juzepczukii,Yurac Mallco,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Sahuasira,CUSCO,ANTA,ZURITE,-72.2572222222,-13.4572222222,3394.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Sahuasira,CUSCO,ANTA,ZURITE,-72.2572222222,-13.4572222222,3394.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puca Machca,ANCASH,CARHUAZ,MARCARA,-77.5522222222,-9.3275,3035.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Cuchipa Ismaynin,JUNIN,TARMA,HUASAHUASI,-75.6502777778,-11.265,2745.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Cuchipa Ismaynin,JUNIN,TARMA,HUASAHUASI,-75.6502777778,-11.265,2745.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,SS-2174,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,SS-2174,JUNIN,CHUPACA,CHONGOS BAJO,-75.2566666667,-12.1386111111,3229.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Puca Machca,ANCASH,CARHUAZ,MARCARA,-77.5522222222,-9.3275,3035.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Puca Micnush,PASCO,DANIEL ALCIDES CARRION,SAN PEDRO DE PILLAO,-76.4947222222,-10.4386111111,3621.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Yuracc Huayro,HUANCAVELICA,ACOBAMBA,ACOBAMBA,-74.5691666667,-12.8425,3427.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Yuracc Huayro,HUANCAVELICA,ACOBAMBA,ACOBAMBA,-74.5691666667,-12.8425,3427.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Runtu Huayro,JUNIN,JUNIN,ULCUMAYO,-75.8775,-10.9666666667,3633.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Runtu Huayro,JUNIN,JUNIN,ULCUMAYO,-75.8775,-10.9666666667,3633.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Camotilla,ANCASH,PALLASCA,CONCHUCOS,-77.8525,-8.26722222222,3194.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Camotilla,ANCASH,PALLASCA,CONCHUCOS,-77.8525,-8.26722222222,3194.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Cerreña Colorada,ANCASH,PALLASCA,CONCHUCOS,-77.8525,-8.26722222222,3194.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Cerreña Colorada,ANCASH,PALLASCA,CONCHUCOS,-77.8525,-8.26722222222,3194.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Wayro Blanco,ANCASH,PALLASCA,CONCHUCOS,-77.8525,-8.26722222222,3194.0
Solanum chaucha Juz. et Buk.,,Solanum chaucha,Wayro Blanco,ANCASH,PALLASCA,CONCHUCOS,-77.8525,-8.26722222222,3194.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Churuspiña,CUSCO,PAUCARTAMBO,COLQUEPATA,-71.6733333333,-13.36,3662.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Churuspiña,CUSCO,PAUCARTAMBO,COLQUEPATA,-71.6733333333,-13.36,3662.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Puka Churuspi,PASCO,PASCO,PAUCARTAMBO,-75.8113888889,-10.7727777778,2916.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Churillo,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5027777778,-13.4327777778,3543.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Churuspiña,CUSCO,PAUCARTAMBO,PAUCARTAMBO,-71.5027777778,-13.4327777778,3543.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Amarilla,JUNIN,CONCEPCION,COMAS,-75.0811111111,-11.7175,3268.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chinchillo de Puquian,JUNIN,CONCEPCION,COMAS,-75.0811111111,-11.7175,3268.0
Solanum phureja Juz. et Buk.,,Solanum phureja,Chinchilla,JUNIN,CONCEPCION,COMAS,-75.0811111111,-11.7175,3268.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Quero Palquino Negro,ANCASH,YUNGAY,MANCOS,-77.6827777778,-9.22222222222,2577.0
Solanum stenotomum,subsp. stenotomum,Solanum stenotomum subsp. Stenotomum,Quero Palquino Negro,ANCASH,YUNGAY,MANCOS,-77.6827777778,-9.22222222222,2577.0
Solanum stenotomum,subsp. goniocalyx,Solanum stenotomum subsp. goniocalyx,Papa Lucha,ANCASH,YUNGAY,MANCOS,-77.6827777778,-9.22222222222,2577.0
