ID,CULTVRNAME,LAT,LONG,SPP2
8406,Huayro Warmi,-11.82,-75.38,SOLCHA
8407,Wayro Blanco,-8.27,-77.85,SOLCHA
8408,Acray Roja,-8.27,-77.85,SOLCHA
8409,Uccu Huayro,-11.73,-75.62,SOLCHA
8410,Yuracc Huayro,-12.83,-74.57,SOLCHA
8411,Runtu Huayro,-10.97,-75.88,SOLCHA
8412,Laram Ocucuri o Choquepito,-11.27,-75.84,SOLCUR
8413,Shiri Redonda,-11.67,-75.1,SOLCUR
8414,Yuracc Ocucuri o Wa±a,-16.09,-69.66,SOLCUR
8415,Yuracc Wa±a,-13.35,-71.67,SOLCUR
8416,Yuracc Wa±a,-11.82,-75.38,SOLCUR
8417,Tatash,-9.98,-76.68,SOLGON
8418,Puca Pishgush,-9.98,-76.68,SOLGON
8419,Llikapa Rurun,-13.23,-74.35,SOLGON
8420,Ishco Puro,-10.85,-76.55,SOLGON
8421,Chaucha,-10.97,-75.88,SOLGON
8422,Garhuash Pashon,-10.97,-75.88,SOLGON
8423,Puca Runtus,-13.05,-73.7,SOLGON
8424,Warancarquina,-13.05,-73.7,SOLGON
8425,Wira Pas±a,-13.05,-73.7,SOLGON
8426,Alkarraza,-13.05,-73.7,SOLGON
8427,Tuyrus,-12.95,-74.02,SOLGON
8428,Tueros,-12.95,-74.02,SOLGON
8429,Tueros,-12.95,-74.02,SOLGON
8430,Requema,-12.93,-74.25,SOLGON
8431,Puca Tuyrus,-13.27,-74.2,SOLGON
8432,Huasa Amarilla,-13.02,-73.98,SOLGON
8433,Girancho,-13.02,-73.98,SOLGON
8434,Chicchipisin,-11.62,-75.13,SOLGON
8435,Yana Huayro,-11.72,-75.08,SOLGON
8436,Chicchipisin,-11.72,-75.08,SOLGON
8437,Puca Wanquil,-11.72,-75.08,SOLGON
8438,Puca Chilcas,-11.67,-75.1,SOLGON
8439,Lime±a,-11.62,-75.13,SOLGON
8440,Jawayo,-11.72,-75.08,SOLGON
8441,Jalla Huachuco,-11.67,-75.1,SOLGON
8443,Puca Pulush,-11.62,-75.13,SOLGON
8444,Lime±a,-6.45,-78.52,SOLGON
8445,Shilla Negra,-7.08,-78.35,SOLGON
8446,Runtu,-14.38,-72.88,SOLGON
8448,Garhuash Pitiqui±a,-11.82,-75.38,SOLGON
8449,Yema de Huevo,-11.67,-75.1,SOLGON
8450,Garhuash Huayro,-11.82,-75.38,SOLGON
8451,Tumshu Papa,-11.82,-75.38,SOLGON
8452,Amarilla Tumbay,-10.52,-76.55,SOLGON
8453,Maria Cruz,-11.82,-75.38,SOLGON
8454,Runtus  Pitiqui±a,-13.52,-70.95,SOLGON
8455,Kellu Anca,-13.5,-72.07,SOLGON
8456,Amarilla,-9.78,-76.67,SOLGON
8457,Acacllupa Pechon,-9.63,-76.72,SOLGON
8458,Amarilla,-9.78,-76.67,SOLGON
8459,Usa Papa,-10.03,-75.81,SOLGON
8460,Suitu Amarilla,-10.97,-76.5,SOLGON
8461,Amarilla,-9.78,-76.58,SOLGON
8462,Puca Razo,-9.78,-76.58,SOLGON
8463,Raihuana Colorada,-11.04,-76.52,SOLGON
8464,Muru Bonilla,-11.04,-76.52,SOLGON
8465,Huayrush,-9.63,-76.93,SOLGON
8466,China Runtush,-10.48,-76.47,SOLGON
8467,Pishqus,-10.48,-76.47,SOLGON
8468,China Runtush,-10.48,-76.47,SOLGON
8469,Amarilla,-10.57,-76.51,SOLGON
8470,Pampuna,-10.57,-76.51,SOLGON
8471,Huayro Amarillo,-10.57,-76.51,SOLGON
8472,Cana Shuitu,-10.7667,-76.5833,SOLGON
8473,Puca Papa,-14.15,-69.68,SOLGON
8474,Maria Cruz,-10.45,-77.07,SOLGON
8475,Comino,-13.42,-70.9,SOLGON
8476,Shumajperga,-9.25,-76.5,SOLGON
8477,Ni±o Jose,-10.85,-76.55,SOLGON
8478,Cashpadana  Amarilla,-6.9,-78.25,SOLGON
8479,Perla Lime±a,-7.08,-78.33,SOLGON
8480,Milagro,-9.7,-76.77,SOLGON
8481,Amarilla del Centro,-9.7,-76.77,SOLGON
8482,Puca Tuyrus,-13.02,-73.98,SOLGON
8483,Cantu Papa,-8.53,-77.57,SOLGON
8484,Wiracocha,-8.2667,-77.85,SOLGON
8486,Clavelina,-12.97,-74.75,SOLGON
8487,Nina Luntush,-10.85,-76.55,SOLGON
8488,Seda Monilla,-10.85,-76.55,SOLGON
8489,Conchucano,-10.97,-75.88,SOLGON
8490,Amarilla,-11.83,-75.32,SOLGON
8491,Nina Luntush,-12.25,-74.75,SOLGON
8492,Achanjalay,-12.25,-74.75,SOLGON
8493,Amarilla Chilish,-12.25,-74.75,SOLGON
8494,Jilguero,-12.25,-74.75,SOLGON
8495,Hoje Sinja,-12.25,-74.75,SOLGON
8496,Jechipra,-12.25,-74.75,SOLGON
8497,Nina Mancha,-12.25,-74.75,SOLGON
8498,Papa Lucha,-9.23,-77.68,SOLGON
8499,Rosas,-9.23,-77.68,SOLGON
8500,Camotilla,-8.27,-77.85,SOLGON
8501,Puca Machca,-9.32,-77.6,SOLGON
8502,Laram Canchali,-14.67,-71.4,SOLJUZ
8503,Canchillo,-14.8,-71.52,SOLJUZ
8504,Capo,-14.5,-71.95,SOLJUZ
8505,Canchillo,-14.5,-71.95,SOLJUZ
8506,Huallaju,-14.26,-72.2,SOLJUZ
8507,Zugucha,-11.82,-75.38,SOLJUZ
8508,Chasqa Qeta,-13.62,-71.38,SOLJUZ
8509,Huataqui,-14.78,-71.42,SOLJUZ
8510,Pari±a,-15.2,-69.77,SOLJUZ
8511,Pi±aza,-13.33,-72.17,SOLJUZ
8512,Yuracc Kaipi,-16.9,-69.37,SOLJUZ
8513,Canchali,-13.52,-70.88,SOLJUZ
8514,Pingo Rucki,-16.9,-69.37,SOLJUZ
8515,Mullu Umcku,-15.2,-69.77,SOLJUZ
8516,Janchillo,-12.25,-74.75,SOLJUZ
8517,Cauchillo,-9.83,-76.8,SOLJUZ
8518,Callhuay Blanco,-11.72,-75.08,SOLPHU
8519,Barroso,-11.62,-75.13,SOLPHU
8520,Chaucha Amarilla,-6.45,-78.52,SOLPHU
8521,Chaucha Negra,-6.53,-78.58,SOLPHU
8522,Chaucha Pintada,-6.53,-78.58,SOLPHU
8524,Ughpamanga,-11.82,-75.38,SOLPHU
8525,Chaucha,-11.82,-75.38,SOLPHU
8526,Awasanka,-14.47,-69.53,SOLPHU
8527,Papa Chaucha,-14.47,-69.53,SOLPHU
8528,Chaucha,-14.42,-69.33,SOLPHU
8530,Puca Suito,-12.25,-75.07,SOLPHU
8533,Chaucha Colorada,-7.15,-78.52,SOLPHU
8534,Chincoco,-10.35,-77.2,SOLPHU
8535,Chaucha Amarilla,-6.23,-79.32,SOLPHU
8536,Chaucha Colorada,-5.23,-79.42,SOLPHU
8537,Ishco Puro,-11.27,-75.84,SOLPHU
8538,Puca Choqhllo,-14.47,-69.53,SOLPHU
8539,,-10.883,-75.95,SOLPSC
8540,Yana Talaco,-13.47,-72.25,SOLSTN
8541,Urpicha,-13.47,-72.25,SOLSTN
8542,Thuruna,-15.83,-70.02,SOLSTN
8544,Tturuna,-15.83,-70.02,SOLSTN
8545,Amayllo,-13.47,-72.25,SOLSTN
8546,Utcush,-9.98,-76.68,SOLSTN
8547,Sua Pusay,-13.23,-74.35,SOLSTN
8548,Yana Sucre,-12.12,-74.63,SOLSTN
8549,Huaycco,-15.83,-70.02,SOLSTN
8550,Hueglesh,-11.27,-75.65,SOLSTN
8551,Yana Pelgosh,-11.27,-75.65,SOLSTN
8552,Gaspar,-13.23,-74.35,SOLSTN
8553,Cheqche,-13.23,-74.35,SOLSTN
8554,Huantina,-13.55,-72.7,SOLSTN
8555,Pillpinto,-14.4,-73.2,SOLSTN
8556,Kamarita Papa,-14.4,-73.2,SOLSTN
8557,Pukrus,-13.05,-73.7,SOLSTN
8558,Suitu Putis,-12.95,-74.02,SOLSTN
8559,Rosalina,-10.5,-76.58,SOLSTN
8560,Kuchipa Akan,-13.68,-73.12,SOLSTN
8561,Puca Cambru,-12.9,-74.27,SOLSTN
8562,Allqo Papa,-13.23,-74.35,SOLSTN
8563,Cuzque±a,-12.9,-74.27,SOLSTN
8564,Yana Cambru,-12.95,-74.02,SOLSTN
8565,Taragallu,-12.95,-74.02,SOLSTN
8566,Allqa Putis,-12.93,-74.25,SOLSTN
8567,Llunchuywaqachi,-12.95,-74.02,SOLSTN
8568,Wanquito,-12.9,-74.27,SOLSTN
8569,Chonta Muru,-12.9,-74.27,SOLSTN
8570,Yurac Winchina,-13.02,-73.98,SOLSTN
8571,Millqus,-13.02,-73.98,SOLSTN
8572,Puca Pitiqui±a,-13.35,-71.67,SOLSTN
8573,Yana Pitiqui±a,-13.35,-71.67,SOLSTN
8574,Khuchi Aka,-13.35,-71.67,SOLSTN
8575,Yurac Suytu,-13.35,-71.67,SOLSTN
8576,Jalla Huachuco,-11.67,-75.1,SOLSTN
8577,Pitiqui±a,-14.67,-71.4,SOLSTN
8578,Pitiqui±a,-14.5,-71.95,SOLSTN
8579,Chipucha,-14.32,-72.95,SOLSTN
8580,Kellu Chojllu,-14.37,-72.88,SOLSTN
8581,Linli,-14.37,-72.88,SOLSTN
8582,Canchillo,-14.37,-72.88,SOLSTN
8583,Yurac Chojlla,-14.32,-72.95,SOLSTN
8584,Palta Kanchillo,-14.32,-72.95,SOLSTN
8585,Pitiqui±a,-14.03,-71.57,SOLSTN
8586,Huallapi Toro,-14.37,-72.88,SOLSTN
8587,Chejchi Quisu,-13.53,-71.88,SOLSTN
8588,Muru Churuspina,-13.38,-71.67,SOLSTN
8589,Yurac Pputi,-13.05,-72.98,SOLSTN
8590,Wuamanpa Uman,-14.22,-73.37,SOLSTN
8591,Kellu Suito,-14.2,-73.55,SOLSTN
8592,Puca Caspa,-13.58,-74.35,SOLSTN
8593,Sanqui Huayta,-13.73,-74.04,SOLSTN
8594,Yurac Suito,-13.65,-73.95,SOLSTN
8595,Chilca,-16.48,-69.1,SOLSTN
8596,Chaucha Blanca,-15.1,-73.77,SOLSTN
8597,Yana Ppoccoya,-14.67,-71.4,SOLSTN
8598,Pitiqui±a,-14.48,-71.15,SOLSTN
8600,Yana Turuna,-14.47,-69.53,SOLSTN
8601,Waca Callu,-13.52,-71.98,SOLSTN
8602,Pucachocllo,-14.28,-72.03,SOLSTN
8603,Kcehuillo,-13.52,-71.98,SOLSTN
8604,Moro Kewillo,-13.52,-71.98,SOLSTN
8605,Lequecho,-13.52,-71.98,SOLSTN
8606,Tika Wamanero,-13.52,-71.98,SOLSTN
8607,Roscas,-15.2,-69.77,SOLSTN
8608,Moro Chiwillo,-14.22,-72.18,SOLSTN
8609,Pitiqui±a,-14.8,-71.52,SOLSTN
8610,Puca Sole,-13.32,-71.6,SOLSTN
8611,Huachapa,-8.55,-77.6333,SOLSTN
8612,Ishco Puro,-11.82,-75.38,SOLSTN
8613,Calhua Rosada,-11.82,-75.38,SOLSTN
8614,Se±ora Warmi,-10.07,-77.13,SOLSTN
8615,Atujpa Lulum,-11.27,-75.65,SOLSTN
8616,Pirampo,-11.82,-75.38,SOLSTN
8617,Caramelo,-12.12,-75.43,SOLSTN
8618,Clavel Suito,-9.5,-76.88,SOLSTN
8619,Azucarera,-11.82,-75.38,SOLSTN
8620,Yurac  Amayllo,-13.47,-72.25,SOLSTN
8621,Azucar Cante±a,-11.82,-75.38,SOLSTN
8622,Caurina,-11.04,-76.52,SOLSTN
8623,Chojllucha,-11.82,-75.38,SOLSTN
8624,Chasca,-16.28,-69.29,SOLSTN
8625,Yuracc Kewillo,-11.82,-75.38,SOLSTN
8627,3x-2302,-11.82,-75.38,SOLSTN
8628,Sacampa,-11.82,-75.38,SOLSTN
8629,Yuracc Sacampi,-11.82,-75.38,SOLSTN
8630,Chuco Pitiqui±a,-13.35,-71.67,SOLSTN
8631,Calalo Gaspar,-11.82,-75.38,SOLSTN
8632,Huaicku Pitiqui±a,-11.82,-75.38,SOLSTN
8633,EE-2040,-11.82,-75.38,SOLSTN
8634,Puca Micnush,-10.52,-76.55,SOLSTN
8635,Chojllu o Tullka Koko,-11.82,-75.38,SOLSTN
8636,Sahuasira,-13.47,-72.25,SOLSTN
8639,Uchu Caspa,-13.52,-70.88,SOLSTN
8640,Titerite,-13.37,-71.92,SOLSTN
8641,Cceccorani,-13.45,-71.9,SOLSTN
8642,Cashapa Tuctun,-9.98,-76.68,SOLSTN
8643,Wuiscurpa Atacan,-9.63,-76.72,SOLSTN
8644,Iscu Suito,-10.21,-76.85,SOLSTN
8645,Chaucha Pintada,-10.03,-75.81,SOLSTN
8646,Wuiscurpa Atacan,-9.77,-76.8,SOLSTN
8647,Jacasina,-9.5,-76.88,SOLSTN
8648,Wanrin,-9.48,-76.77,SOLSTN
8649,Ganto Suito,-9.71,-76.88,SOLSTN
8650,Puca Mama,-16.23,-69.08,SOLSTN
8651,A±il Papa,-9.63,-76.93,SOLSTN
8652,Canasta,-11.04,-76.52,SOLSTN
8653,Puca Runtush o Cibra,-10.72,-76.62,SOLSTN
8654,Yana Pisheco,-10.52,-76.55,SOLSTN
8655,Kusillo Jinchu,-15.2,-69.77,SOLSTN
8656,Garnada,-16.28,-69.29,SOLSTN
8657,Chupica Chanka,-16.9,-69.37,SOLSTN
8658,Maman Pecke (rojo),-16.9,-69.37,SOLSTN
8659,Maman Pecke Morado,-16.9,-69.37,SOLSTN
8660,Turuna,-14.26,-69.75,SOLSTN
8661,PucaTuruna,-13.82,-70.48,SOLSTN
8662,Tturuna,-14.15,-69.68,SOLSTN
8663,Misti Pitiqui±a,-15.5,-70.13,SOLSTN
8665,Quizo,-12.28,-75.9,SOLSTN
8666,Ccoe Sullu,-13.5,-72.0,SOLSTN
8668,Thuruna,-13.42,-70.9,SOLSTN
8669,Yurac Lomo,-13.42,-70.9,SOLSTN
8670,Chekefuru,-13.42,-70.9,SOLSTN
8671,Chekefuru,-13.42,-70.9,SOLSTN
8672,Kewillo,-13.42,-70.9,SOLSTN
8673,Toccochi,-13.42,-70.9,SOLSTN
8674,Llanka Pitiqui±a,-15.83,-70.02,SOLSTN
8675,Alca Chaleco,-15.83,-70.02,SOLSTN
8676,Saccalo Sakampaya,-15.31,-69.97,SOLSTN
8677,Morar Nayra Mari,-15.83,-70.02,SOLSTN
8678,Chalcay Turuna,-14.47,-69.53,SOLSTN
8679,Morada Turuna,-14.47,-69.53,SOLSTN
8680,Mactillo o Churuspina,-13.23,-71.6,SOLSTN
8681,Chivillo,-13.23,-71.6,SOLSTN
8682,Okekena,-13.23,-71.6,SOLSTN
8683,Ispingo,-13.23,-71.6,SOLSTN
8684,Chiquilla Pitiqui±a,-16.09,-69.66,SOLSTN
8685,Huira Pash±a,-13.02,-73.98,SOLSTN
8686,Sutamari,-16.28,-69.29,SOLSTN
8687,Chiquina,-16.28,-69.29,SOLSTN
8688,Chingos,-10.4,-77.4,SOLSTN
8690,Clavel Huaita,-10.07,-77.13,SOLSTN
8691,Suito,-11.08,-76.15,SOLSTN
8692,Runtus Puca -awi,-10.97,-75.88,SOLSTN
8693,Capucho,-10.97,-75.88,SOLSTN
8694,Yana Huancuyo Caysina,-11.21,-75.6,SOLSTN
8695,Papa Mirasol o Pallahuarq,-11.72,-75.08,SOLSTN
8696,A±aspa Uman,-11.21,-75.6,SOLSTN
8697,Caramelo,-12.12,-75.43,SOLSTN
8698,Titipa Sapin,-11.98,-74.98,SOLSTN
8699,Capacho Azul,-11.75,-75.13,SOLSTN
8700,Calamicunan,-11.75,-75.13,SOLSTN
8702,Kello Pitiqui±a o Trombos,-15.83,-70.02,SOLSTN
8703,Pitiqui±a,-15.83,-70.02,SOLSTN
8704,Suito Rojo,-10.85,-76.55,SOLSTN
8705,Larga,-12.22,-75.17,SOLSTN
8706,Peruano,-11.79,-75.37,SOLSTN
8707,Pashun Plomo o Pepino,-11.79,-75.37,SOLSTN
8708,Churquillay,-13.28,-75.17,SOLSTN
8709,Pepino Suytu,-13.28,-75.17,SOLSTN
8710,Sumac Suytu,-13.28,-75.17,SOLSTN
8711,Cuchipa Acan,-13.2,-75.52,SOLSTN
8712,Pepinillos,-13.2,-75.52,SOLSTN
8713,Yana Churquillay,-13.2,-75.52,SOLSTN
8714,Tarme±a Murungush,-11.83,-75.32,SOLSTN
8715,Muru Huayro,-12.25,-75.07,SOLSTN
8716,Thuruna,-14.47,-69.53,SOLSTN
8717,Oqe Thuruna,-14.47,-69.53,SOLSTN
8718,Alcca Thuruna,-14.47,-69.53,SOLSTN
8719,Kello Chojllu,-14.47,-69.53,SOLSTN
8721,Allja Huaylash,-12.25,-74.75,SOLSTN
8722,Wacapa Huajran,-12.25,-74.75,SOLSTN
8723,Huancarani,-13.35,-71.67,SOLSTN
8724,Puca Pitiqui±a,-13.35,-71.67,SOLSTN
8725,Ccoesullu,-13.35,-71.67,SOLSTN
8726,Yana Pillatino,-13.35,-71.67,SOLSTN
8727,Focawa,-13.35,-71.67,SOLSTN
8728,Michi Sengacha,-13.35,-71.67,SOLSTN
8729,Teterite,-13.35,-71.67,SOLSTN
8730,Muro Pitiqui±a,-13.32,-71.6,SOLSTN
8731,Cceccorani,-13.35,-71.67,SOLSTN
8732,Cceccorani,-13.35,-71.67,SOLSTN
8733,Chimaco (Misti Picho),-13.35,-71.67,SOLSTN
8734,Kello Puiwa,-13.35,-71.67,SOLSTN
8735,Quero Palquino Negro,-9.23,-77.68,SOLSTN
8736,Alcopa Runtun,-9.23,-77.68,SOLSTN
8737,Cuchipa Ismaynin,-11.27,-75.65,SOLSTN
8738,SS-2174,-11.82,-75.38,SOLSTN
8739,Cerre±a Colorada,-8.27,-77.85,SOLSTN
8740,Chiliquicha,-13.27494,-74.38833,Papa
8741,Arena costal,-13.27494,-74.38833,Papa
8742,Muru pucros,-13.27494,-74.38833,Papa
8743,Muru putis,-13.27494,-74.38833,Papa
8744,Muru tuco,-13.27494,-74.38833,Papa
8745,Allqa morau ucu,-13.27494,-74.38833,Papa
8746,Muru tueros,-13.27494,-74.38833,Papa
8747,Muru vaca,-13.27494,-74.38833,Papa
8748,Allqa manzana,-13.27494,-74.38833,Papa
8749,Muru wenqello,-13.27494,-74.38833,Papa
8750,Paqay,-13.27494,-74.38833,Papa
8751,Murupapa,-13.27494,-74.38833,Papa
8752,Muru papa,-13.27494,-74.38833,Papa
8753,Ayqa ruyru,-13.27494,-74.38833,Papa
8754,Marianita-Tiulla,-13.27494,-74.38833,Papa
8755,Cuchipa acan,-13.27494,-74.38833,Papa
8756,Mariana,-13.27494,-74.38833,Papa
8757,Cuchipa akan,-13.27494,-74.38833,Papa
8758,Guindarebuza,-13.27494,-74.38833,Papa
8759,Guinda rebuza,-13.27494,-74.38833,Papa
8760,Cuchipa morsellan,-13.27494,-74.38833,Papa
8761,Cuchipa runtun,-13.27494,-74.38833,Papa
8762,Linda rebusa,-13.27494,-74.38833,Papa
8763,Harina costal,-13.27494,-74.38833,Papa
8764,Azul gaspar,-13.27494,-74.38833,Papa
8765,CCC,-13.27494,-74.38833,Papa
8766,Mullucu,-13.27494,-74.38833,Papa
8767,Mullucu puka ñawi,-13.27494,-74.38833,Papa
8768,Allqa putis,-13.27494,-74.38833,Papa
8769,Murau ucu,-13.27494,-74.38833,Papa
8770,Ccerahuarina,-13.27494,-74.38833,Papa
8771,Allqa papa,-13.27494,-74.38833,Papa
8772,Murau vacapasinqan,-13.27494,-74.38833,Papa
8773,Muru pilpinto,-13.27494,-74.38833,Papa
8774,Murau victoria,-13.27494,-74.38833,Papa
8776,Amarilla o runtus,-13.27494,-74.38833,Papa
8777,Carwina,-13.27494,-74.38833,Papa
8778,Oqe ñawisapa,-13.27494,-74.38833,Papa
8779,Paspapapa,-13.27494,-74.38833,Papa
8780,Oqe qeweros,-13.27494,-74.38833,Papa
8781,Allqa oqe wayro,-13.27494,-74.38833,Papa
8782,Condorcha,-13.27494,-74.38833,Papa
8783,Muru huayro,-13.27494,-74.38833,Papa
8784,Muru lucma,-13.27494,-74.38833,Papa
8785,Murau victo,-13.27494,-74.38833,Papa
8786,Oqe murauñawi,-13.27494,-74.38833,Papa
8787,Leonpa uman,-13.27494,-74.38833,Papa
8788,Leonpa ñahuin,-13.27494,-74.38833,Papa
8789,Leompa makin,-13.27494,-74.38833,Papa
8790,Manzana,-13.27494,-74.38833,Papa
8791,Ñutuñawiuchunchaki,-13.27494,-74.38833,Papa
8792,Allgaypapa,-13.27494,-74.38833,Papa
8793,Duraznilla,-13.27494,-74.38833,Papa
8794,Chalwina,-13.27494,-74.38833,Papa
8795,Osca rebuza,-13.27494,-74.38833,Papa
8796,Guinda putis,-13.27494,-74.38833,Papa
8797,Oqe loco,-13.27494,-74.38833,Papa
8798,Leonpamaqui,-13.27494,-74.38833,Papa
8799,Oqesuytu,-13.27494,-74.38833,Papa
8800,Oqe victoria,-13.27494,-74.38833,Papa
8801,Oqe papa,-13.27494,-74.38833,Papa
8802,Oqe tabla,-13.27494,-74.38833,Papa
8803,Oqe suytu paspa,-13.27494,-74.38833,Papa
8804,Gaspar,-13.27494,-74.38833,Papa
8805,Oqe suytu,-13.27494,-74.38833,Papa
8806,Oqe paspa,-13.27494,-74.38833,Papa
8807,Oqe pasusa,-13.27494,-74.38833,Papa
8808,Asnupa runtun,-13.27494,-74.38833,Papa
8809,Botijuela,-13.27494,-74.38833,Papa
8810,Macu,-13.27494,-74.38833,Papa
8811,Paltamorado,-13.27494,-74.38833,Papa
8812,Guinda,-13.27494,-74.38833,Papa
8813,Chapiña,-13.27494,-74.38833,Papa
8814,Chapina,-13.27494,-74.38833,Papa
8815,Manzano,-13.27494,-74.38833,Papa
8816,Culluchaquina,-13.27494,-74.38833,Papa
8817,Allqa gaspar,-13.27494,-74.38833,Papa
8818,Asnorantina,-13.27494,-74.38833,Papa
8819,Leandropaluqsun,-13.27494,-74.38833,Papa
8820,Allputanta,-13.27494,-74.38833,Papa
8821,Leonpamakin,-13.27494,-74.38833,Papa
8822,Novillupa waqran,-13.27494,-74.38833,Papa
8823,Novillupahuaccran,-13.27494,-74.38833,Papa
8824,Cuzqueña,-13.27494,-74.38833,Papa
8825,Ñahuisapa,-13.27494,-74.38833,Papa
8826,Ñatacha,-13.27494,-74.38833,Papa
8827,Manzanilla,-13.27494,-74.38833,Papa
8828,Asnuparuntun,-13.27494,-74.38833,Papa
8829,Leandropa runrun,-13.27494,-74.38833,Papa
8830,Ñawisapa,-13.27494,-74.38833,Papa
8831,Allqa huayro,-13.27494,-74.38833,Papa
8832,Manzanita,-13.27494,-74.38833,Papa
8833,Pichiusuytu,-13.27494,-74.38833,Papa
8834,Cielopasapin,-13.27494,-74.38833,Papa
8835,Alluqo papa,-13.27494,-74.38833,Papa
8836,Allqa yuraq sisa,-13.27494,-74.38833,Papa
8838,Chumbina,-13.27494,-74.38833,Papa
8840,Paspa papa,-13.27494,-74.38833,Papa
8841,Micachapa rinrin,-13.27494,-74.38833,Papa
8842,Azul ñawi papa,-13.27494,-74.38833,Papa
8843,Lomun suytu,-13.27494,-74.38833,Papa
8844,Chunya,-13.27494,-74.38833,Papa
8845,Azul tabla,-13.27494,-74.38833,Papa
8846,Huayro,-13.27494,-74.38833,Papa
8847,Chaska,-13.27494,-74.38833,Papa
8848,Caramelo,-13.27494,-74.38833,Papa
8849,Allqa victoria,-13.27494,-74.38833,Papa
8850,Huamanpahuman,-13.27494,-74.38833,Papa
8851,Chunguina,-13.27494,-74.38833,Papa
8853,Misiparinrin,-13.27494,-74.38833,Papa
8854,Chiproyuraqsisa,-13.27494,-74.38833,Papa
8855,Bandera,-13.27494,-74.38833,Papa
8856,Azul yanañawi,-13.27494,-74.38833,Papa
8857,Azul vendez,-13.27494,-74.38833,Papa
8858,Llutupaqallun,-13.27494,-74.38833,Papa
8859,Millqos qellu,-13.27494,-74.38833,Papa
8860,Alluqupa runtun,-13.27494,-74.38833,Papa
8862,Anto,-13.27494,-74.38833,Papa
8863,Micaparinrin,-13.27494,-74.38833,Papa
8864,Micapa rinrin,-13.27494,-74.38833,Papa
8865,Lomun  suytu,-13.27494,-74.38833,Papa
8866,Micaelaparinrin,-13.27494,-74.38833,Papa
8868,Huayro allqa ucu,-13.27494,-74.38833,Papa
8869,Micaelapa rinrin,-13.27494,-74.38833,Papa
8870,Llumchuy waqachi,-13.27494,-74.38833,Papa
8871,Pepino,-13.27494,-74.38833,Papa
8872,Allqa vaca,-13.27494,-74.38833,Papa
8873,Luichupa luqsun,-13.27494,-74.38833,Papa
8874,Allqa tambina,-13.27494,-74.38833,Papa
8875,Cirawaña,-13.27494,-74.38833,Papa
8876,Azul ñawisapa,-13.27494,-74.38833,Papa
8877,Peruanita,-13.27494,-74.38833,Papa
8878,Chicchipapa,-13.27494,-74.38833,Papa
8879,Allqa vendez,-13.27494,-74.38833,Papa
8880,Chasca,-13.27494,-74.38833,Papa
8881,Clavelinas,-13.27494,-74.38833,Papa
8882,CIPA,-13.27494,-74.38833,Papa
8883,Allqa taragallo,-13.27494,-74.38833,Papa
8884,Chicchiputis,-13.27494,-74.38833,Papa
8885,Allqa tabla,-13.27494,-74.38833,Papa
8886,Lumun suyto,-13.27494,-74.38833,Papa
8887,Ccala ucucha,-13.27494,-74.38833,Papa
8888,azul putis,-13.27494,-74.38833,Papa
8889,Chaplay,-13.27494,-74.38833,Papa
8890,Lunareja,-13.27494,-74.38833,Papa
8891,Azul oqe ñawi,-13.27494,-74.38833,Papa
8892,Allqa ucu huayro,-13.27494,-74.38833,Papa
8893,Yana vicariuparinrin,-13.27494,-74.38833,Papa
8894,Tillwa,-13.27494,-74.38833,Papa
8895,Puka papa,-13.27494,-74.38833,Papa
8896,Yanaccehueros,-13.27494,-74.38833,Papa
8897,Qellu sunqu,-13.27494,-74.38833,Papa
8898,Yana yuraq allqa,-13.27494,-74.38833,Papa
8899,Yana gaspar,-13.27494,-74.38833,Papa
8900,Wachwapa qallun,-13.27494,-74.38833,Papa
8901,Totos,-13.27494,-74.38833,Papa
8902,Puka yaku ñawi,-13.27494,-74.38833,Papa
8903,Tucuparinrin,-13.27494,-74.38833,Papa
8904,Yana wali,-13.27494,-74.38833,Papa
8905,Tueros,-13.27494,-74.38833,Papa
8906,Tiwlla,-13.27494,-74.38833,Papa
8907,Yana victo (precoz),-13.27494,-74.38833,Papa
8908,Tiulla,-13.27494,-74.38833,Papa
8909,Volcan,-13.27494,-74.38833,Papa
8910,Yana vacaparinrin,-13.27494,-74.38833,Papa
8911,Yana unchunchaki,-13.27494,-74.38833,Papa
8912,Yana uchuy ñawi,-13.27494,-74.38833,Papa
8913,Yana uchunchaqui,-13.27494,-74.38833,Papa
8914,Yana uchuncaqui,-13.27494,-74.38833,Papa
8915,Tukuparinrin,-13.27494,-74.38833,Papa
8916,Viuda,-13.27494,-74.38833,Papa
8917,Tulluscha,-13.27494,-74.38833,Papa
8918,Tumbay,-13.27494,-74.38833,Papa
8919,Yana taragallo,-13.27494,-74.38833,Papa
8920,Yana tambina,-13.27494,-74.38833,Papa
8921,Yana suytu loco,-13.27494,-74.38833,Papa
8922,Yana viuda,-13.27494,-74.38833,Papa
8923,Qarwalaso,-13.27494,-74.38833,Papa
8924,Puka allqa ruyro,-13.27494,-74.38833,Papa
8925,Victo,-13.27494,-74.38833,Papa
8926,Suytu waña,-13.27494,-74.38833,Papa
8927,Yuracsisa,-13.27494,-74.38833,Papa
8928,Yuracc aylluccucha,-13.27494,-74.38833,Papa
8929,Yurac suytu,-13.27494,-74.38833,Papa
8930,Yurac gaspar,-13.27494,-74.38833,Papa
8931,Tabla murupapa,-13.27494,-74.38833,Papa
8932,Tabla saqa,-13.27494,-74.38833,Papa
8933,Qarwa callwaysu,-13.27494,-74.38833,Papa
